rn,ARS,AUD,BRL,CAD,CHF,CLP,CNH,CNY,COP,CZK,DKK,DOP,EGP,EUR,GBP,HKD,HUF,IDR,ILS,INR,JPY,KRW,KZT,MXN,MYR,NGN,NOK,NZD,PEN,PHP,PLN,RON,RUB,SEK,SGD,THB,TRY,TWD,UAH,USD,UYU,VEF,ZAR
2015-12-09,1103.2747,177.9019,186.223,118.1282,110.5976,101.9969,0,123.1297,110.5253,124.5073,93.8013,0,0,90.8666,105.9669,95.3665,176.7016,213.6019,0,166.266,65.0304,123.6685,0,154.4909,0,0,110.278,202.133,159.4388,167.4175,184.8789,0,93.485,97.4128,97.7768,115.4104,499.8986,91.5968,0,0,0,0,111.4994
2015-12-10,1110.5055,180.3121,183.2249,118.016,110.1557,101.9967,0,122.9657,111.7893,123.8973,93.3292,0,0,90.4016,105.9736,95.3717,175.1375,212.6247,0,166.6075,65.0014,123.4374,0,153.5542,0,0,110.9016,206.1126,159.4267,167.3193,183.7832,0,93.8461,96.4924,98.0088,115.1905,498.8484,91.6168,0,0,0,0,106.5895
2015-12-11,1117.5342,177.6327,180.4515,116.7898,110.8451,101.2785,0,122.6922,108.9584,124.3513,93.6632,0,0,90.7211,106.2807,95.3658,175.7278,212.5548,0,166.22,65.2356,123.6386,0,151.4641,0,0,110.3843,204.6692,159.2501,167.172,183.7488,0,92.2523,96.4931,97.2409,115.2106,489.1959,91.7093,0,0,0,0,102.4187
2015-12-12,1117.5342,177.6327,180.4515,116.7898,110.8451,101.2785,0,122.6922,108.9584,124.3513,93.6632,0,0,90.7211,106.2807,95.3658,175.7278,212.5548,0,166.22,65.2356,123.6386,0,151.4641,0,0,110.3843,204.6692,159.2501,167.172,183.7488,0,92.2523,96.4931,97.2409,115.2106,489.1959,91.7093,0,0,0,0,102.4187
2015-12-13,1117.5342,177.6327,180.4515,116.7898,110.8451,101.2785,0,122.6922,108.9584,124.3513,93.6632,0,0,90.7211,106.2807,95.3658,175.7278,212.5548,0,166.22,65.2356,123.6386,0,151.4641,0,0,110.3843,204.6692,159.2501,167.172,183.7488,0,92.2523,96.4931,97.2409,115.2106,489.1959,91.7093,0,0,0,0,102.4187
2015-12-14,1125.0479,179.2263,180.5664,116.9423,110.647,100.8542,0,122.6605,108.366,124.6498,93.8878,0,0,90.9571,105.7903,95.359,176.3954,210.6556,0,165.7463,65.3948,123.0968,0,151.8972,0,0,110.7898,206.5759,159.52,166.8107,184.3109,0,92.0083,96.7671,97.6562,114.9139,489.6694,91.4723,0,0,0,0,107.6639
2015-12-15,1131.9367,177.5349,180.7641,117.2501,109.8374,100.9886,0,122.6358,109.5444,123.6138,93.0989,0,0,90.203,105.182,95.3642,175.6247,211.0507,0,166.2,64.8285,123.2464,0,153.6732,0,0,110.4766,205.62,159.6023,167.1745,184.4391,0,92.8178,96.4627,97.637,115.4897,492.9422,91.6339,0,0,0,0,108.9838
2015-12-16,1140.8734,178.2657,180.3609,116.5194,110.4661,101.3888,0,122.4767,108.8877,123.5937,93.118,0,0,90.2167,104.8602,95.3571,175.0837,210.8911,0,166.7619,64.7783,124.0059,0,153.7189,0,0,109.5123,206.4621,159.8269,166.8264,185.3357,0,92.312,96.3227,97.5555,115.1415,494.0244,91.729,0,0,0,0,108.3802
2015-12-17,840.0366,175.9804,180.6351,115.1252,109.2846,101.3976,0,122.3086,108.5126,122.3629,92.2146,0,0,89.3303,104.0421,95.3461,173.6861,211.95,0,167.5666,64.3638,123.6089,0,154.2774,0,0,109.4579,204.3774,159.436,166.7126,183.6138,0,91.3387,95.6679,96.8216,115.1452,499.4733,91.6259,0,0,0,0,107.4535
2015-12-18,845.6638,177.3777,175.9317,115.1089,109.7408,102.8245,0,122.3985,109.1088,122.9492,92.6189,0,0,89.7321,104.0554,95.3302,175.7505,213.4156,0,167.6558,65.1424,123.2937,0,153.7714,0,0,109.6516,205.0969,159.5185,166.942,185.8398,0,91.6585,95.8559,97.2203,114.8593,502.9034,91.4428,0,0,0,0,107.9831
2015-12-19,845.6638,177.3777,175.9317,115.1089,109.7408,102.8245,0,122.3985,109.1088,122.9492,92.6189,0,0,89.7321,104.0554,95.3302,175.7505,213.4156,0,167.6558,65.1424,123.2937,0,153.7714,0,0,109.6516,205.0969,159.5185,166.942,185.8398,0,91.6585,95.8559,97.2203,114.8593,502.9034,91.4428,0,0,0,0,107.9831
2015-12-20,845.6638,177.3777,175.9317,115.1089,109.7408,102.8245,0,122.3985,109.1088,122.9492,92.6189,0,0,89.7321,104.0554,95.3302,175.7505,213.4156,0,167.6558,65.1424,123.2937,0,153.7714,0,0,109.6516,205.0969,159.5185,166.942,185.8398,0,91.6585,95.8559,97.2203,114.8593,502.9034,91.4428,0,0,0,0,107.9831
2015-12-21,875.6299,177.4154,174.7995,114.9443,109.6904,103.8145,0,122.4461,109.1581,123.4209,92.9833,0,0,90.0843,103.978,95.334,176.7447,215.5256,0,167.8243,65.1563,123.8568,0,153.6329,0,0,109.471,206.3958,159.129,167.1134,187.4109,0,91.3333,96.3592,97.6153,115.0093,501.842,91.4871,0,0,0,0,107.9307
2015-12-22,866.2543,178.7883,175.8813,115.2827,110.3731,103.046,0,122.5287,109.6503,124.1099,93.4934,0,0,90.5765,103.5303,95.3329,177.5704,217.2944,0,167.9233,65.2241,124.3404,0,153.0643,0,0,110.1776,207.7256,158.9018,167.0204,188.2584,0,91.3371,97.5085,97.8461,115.2109,499.2161,91.4844,0,0,0,0,107.3273
2015-12-23,865.5207,178.5293,178.0864,116.0154,109.5562,102.7368,0,122.5883,113.0834,123.1348,92.7152,0,0,89.8389,103.942,95.3602,175.8052,217.8567,0,168.2701,65.2705,124.3445,0,153.1983,0,0,109.6822,206.9513,158.804,167.4418,187.4106,0,93.2736,96.8938,97.7433,115.2883,500.6946,91.5234,0,0,0,0,107.1566
2015-12-24,863.0279,179.8529,178.1408,115.9726,110.2709,102.5877,0,122.6525,113.951,123.9139,93.3169,0,0,90.4224,104.2768,95.3444,175.8942,217.9252,0,168.3125,65.5994,124.9283,0,152.5611,0,0,110.3319,208.6165,158.9316,167.4756,188.8318,0,92.7124,97.5198,97.8215,115.158,501.7677,91.6794,0,0,0,0,106.6655
2015-12-25,863.5732,180.0145,178.2314,116.2157,110.1529,102.6013,0,122.6994,113.9708,124.1817,93.4343,0,0,90.4775,104.1785,95.3434,176.4153,217.9938,0,168.3549,65.581,124.9203,0,152.9341,0,0,110.4944,208.6339,158.9643,167.5012,189.264,0,92.2005,97.7361,97.9485,115.2322,503.0204,91.7409,0,0,0,0,107.1392
2015-12-26,863.5732,180.0145,178.2314,116.2157,110.1529,102.6013,0,122.6994,113.9708,124.1817,93.4343,0,0,90.4775,104.1785,95.3434,176.4153,217.9938,0,168.3549,65.581,124.9203,0,152.9341,0,0,110.4944,208.6339,158.9643,167.5012,189.264,0,92.2005,97.7361,97.9485,115.2322,503.0204,91.7409,0,0,0,0,107.1392
2015-12-27,863.5732,180.0145,178.2314,116.2157,110.1529,102.6013,0,122.6994,113.9708,124.1817,93.4343,0,0,90.4775,104.1785,95.3434,176.4153,217.9938,0,168.3549,65.581,124.9203,0,152.9341,0,0,110.4944,208.6339,158.9643,167.5012,189.264,0,92.2005,97.7361,97.9485,115.2322,503.0204,91.7409,0,0,0,0,107.1392
2015-12-28,868.525,179.3105,182.1397,115.5627,110.1463,101.5921,0,122.5287,114.5491,124.178,93.4979,0,0,90.5986,103.9335,95.3498,177.746,217.9665,0,168.4291,65.568,125.1864,0,152.5786,0,0,110.3747,208.7745,158.4384,167.7184,188.8598,0,90.2702,97.879,97.6232,115.0064,504.137,91.6183,0,0,0,0,106.5761
2015-12-29,872.0136,180.3869,181.973,116.1139,109.751,101.4374,0,122.6099,114.741,123.6667,93.1422,0,0,90.2409,103.437,95.3537,177.3343,216.4965,0,167.9672,65.5278,124.7336,0,153.0541,0,0,110.0817,209.7387,158.4274,167.6936,188.5154,0,90.2861,97.9677,97.3965,115.1122,504.8054,91.6381,0,0,0,0,106.6529
2015-12-30,871.8129,180.1773,177.7746,115.6706,109.9555,101.6277,0,122.5759,114.5418,123.4494,92.9521,0,0,90.0649,103.5693,95.3466,176.9686,215.9836,0,168.0287,65.4226,124.4184,0,152.1012,0,0,108.8113,208.5368,158.3229,167.7183,187.2847,0,88.6432,97.3315,97.1367,115.4681,501.7247,91.5354,0,0,0,0,104.9206
2015-12-31,875.8233,180.3138,177.6007,116.1807,108.8497,101.6427,0,122.5446,114.5961,122.9375,92.552,0,0,89.6908,102.9262,95.3555,174.7518,215.9871,0,168.6652,65.6435,124.4407,0,153.0889,0,0,108.3416,208.6465,158.1278,167.7961,186.1416,0,88.6775,96.9503,97.015,115.1745,503.0274,91.5467,0,0,0,0,105.4667
2016-01-01,876.609,180.6478,177.6921,115.9542,108.6696,101.6578,0,122.5862,114.6135,122.8636,92.4775,0,0,89.6056,103.0096,95.3522,175.2602,216.0533,0,168.73,65.4507,124.4439,0,152.7984,0,0,108.1594,208.6944,158.1647,167.8239,185.1577,0,88.7118,96.923,97.3533,115.3799,502.4715,91.5469,0,0,0,0,104.9934
2016-01-02,876.609,180.6478,177.6921,115.9542,108.6696,101.6578,0,122.5862,114.6135,122.8636,92.4775,0,0,89.6056,103.0096,95.3522,175.2602,216.0533,0,168.73,65.4507,124.4439,0,152.7984,0,0,108.1594,208.6944,158.1647,167.8239,185.1577,0,88.7118,96.923,97.3533,115.3799,502.4715,91.5469,0,0,0,0,104.9934
2016-01-03,876.609,180.6478,177.6921,115.9542,108.6696,101.6578,0,122.5862,114.6135,122.8636,92.4775,0,0,89.6056,103.0096,95.3522,175.2602,216.0533,0,168.73,65.4507,124.4439,0,152.7984,0,0,108.1594,208.6944,158.1647,167.8239,185.1577,0,88.7118,96.923,97.3533,115.3799,502.4715,91.5469,0,0,0,0,104.9934
2016-01-04,860.6959,177.5681,174.4776,115.082,108.4472,100.2394,0,121.8911,113.0482,122.3939,92.1456,0,0,89.2893,102.6669,95.3385,174.6995,214.0846,0,167.5818,66.0733,122.8516,0,151.9444,0,0,107.7171,205.7833,157.8078,168.0047,183.767,0,89.2636,96.3464,96.4804,115.0008,495.0666,91.0466,0,0,0,0,104.6967
2016-01-05,833.168,176.8132,175.9034,114.745,107.8501,100.8147,0,122.2712,113.3241,121.5722,91.5437,0,0,88.6923,102.4219,95.331,174.1359,214.9833,0,167.6711,66.3042,122.8079,0,152.0677,0,0,107.6503,204.3058,158.306,168.8676,182.329,0,89.1057,95.3998,96.2524,114.9729,492.7086,90.9313,0,0,0,0,104.6303
2016-01-06,819.0415,174.5738,175.0721,114.0041,107.7162,100.7502,0,121.5812,111.7775,121.6461,91.6104,0,0,88.7639,102.135,95.3198,173.6532,213.7533,0,167.1299,66.5143,121.8282,0,151.2733,0,0,106.9037,202.4008,158.1874,168.4079,180.6677,0,87.4324,95.2519,95.6513,114.7546,489.2815,90.4295,0,0,0,0,103.2693
2016-01-07,819.5267,173.8187,174.5251,114.2636,108.6898,99.7441,0,120.9456,111.2693,122.8516,92.5341,0,0,89.6443,101.897,95.2902,175.6748,214.1414,0,166.9317,66.8728,121.5333,0,149.4509,0,0,107.4677,202.9067,157.8675,168.4896,182.9086,0,87.4673,96.3044,96.168,114.5529,490.6865,90.189,0,0,0,0,102.5096
2016-01-08,820.843,172.0489,175.446,113.3605,109.3612,98.9391,0,120.9623,111.4997,123.3019,93.0415,0,0,90.1367,101.4076,95.1861,175.2136,214.2858,0,167.7005,67.2753,121.7997,0,147.1368,0,0,107.9987,199.78,157.7732,167.9897,182.8468,0,87.502,96.4308,95.2964,114.4874,487.0298,90.119,0,0,0,0,100.3059
2016-01-09,820.843,172.0489,175.446,113.3605,109.3612,98.9391,0,120.9623,111.4997,123.3019,93.0415,0,0,90.1367,101.4076,95.1861,175.2136,214.2858,0,167.7005,67.2753,121.7997,0,147.1368,0,0,107.9987,199.78,157.7732,167.9897,182.8468,0,87.502,96.4308,95.2964,114.4874,487.0298,90.119,0,0,0,0,100.3059
2016-01-10,820.843,172.0489,175.446,113.3605,109.3612,98.9391,0,120.9623,111.4997,123.3019,93.0415,0,0,90.1367,101.4076,95.1861,175.2136,214.2858,0,167.7005,67.2753,121.7997,0,147.1368,0,0,107.9987,199.78,157.7732,167.9897,182.8468,0,87.502,96.4308,95.2964,114.4874,487.0298,90.119,0,0,0,0,100.3059
2016-01-11,831.9801,172.7288,174.2942,112.8503,108.7974,98.4634,0,121.4513,111.5524,123.0923,92.6757,0,0,89.7956,101.7145,95.2337,173.9889,215.1258,0,167.2972,67.2099,120.6322,0,146.9323,0,0,107.4298,199.8274,157.7982,167.6275,182.1381,0,85.8749,96.2356,95.7695,114.5765,484.082,89.99,0,0,0,0,96.6566
2016-01-12,842.4132,172.7406,175.4785,112.408,108.4336,98.4899,0,121.4612,111.2198,122.6216,92.3194,0,0,89.4463,100.7779,95.1942,173.994,214.6036,0,167.1924,67.0191,120.5821,0,147.2719,0,0,107.6406,199.417,157.971,167.0212,181.7371,0,84.9789,95.8795,95.6048,114.4227,484.817,90.0304,0,0,0,0,97.5886
2016-01-13,844.4704,172.9256,176.1234,112.345,108.0185,99.1704,0,121.4502,111.9342,122.7421,92.3897,0,0,89.5343,101.001,95.2226,174.8427,215.8789,0,167.2813,66.8126,121.213,0,147.6484,0,0,108.7931,200.0448,157.7976,166.7287,182.6382,0,85.4257,96.1287,95.8065,114.6791,487.1277,89.9902,0,0,0,0,99.4163
2016-01-14,863.6286,172.7888,176.8896,111.7896,108.1737,99.2929,0,121.2241,112.7776,122.8702,92.4775,0,0,89.6305,100.6861,94.9236,175.3485,214.705,0,166.2231,66.7878,120.2747,0,147.5568,0,0,109.2874,197.6499,158.0853,166.4269,180.7883,0,86.1299,95.9517,95.6416,114.4839,486.9831,89.7171,0,0,0,0,99.4661
2016-01-15,854.3619,169.9041,174.8496,110.4822,108.6322,98.5389,0,121.3647,110.3684,123.4357,92.9284,0,0,90.0733,99.5958,94.7972,175.9909,215.0641,0,165.5025,67.4251,120.2873,0,144.5523,0,0,108.5524,197.3604,157.798,166.1052,177.8693,0,84.431,95.503,95.5171,114.3209,483.6912,89.5599,0,0,0,0,97.5546
2016-01-16,854.3619,169.9041,174.8496,110.4822,108.6322,98.5389,0,121.3647,110.3684,123.4357,92.9284,0,0,90.0733,99.5958,94.7972,175.9909,215.0641,0,165.5025,67.4251,120.2873,0,144.5523,0,0,108.5524,197.3604,157.798,166.1052,177.8693,0,84.431,95.503,95.5171,114.3209,483.6912,89.5599,0,0,0,0,97.5546
2016-01-17,854.3619,169.9041,174.8496,110.4822,108.6322,98.5389,0,121.3647,110.3684,123.4357,92.9284,0,0,90.0733,99.5958,94.7972,175.9909,215.0641,0,165.5025,67.4251,120.2873,0,144.5523,0,0,108.5524,197.3604,157.798,166.1052,177.8693,0,84.431,95.503,95.5171,114.3209,483.6912,89.5599,0,0,0,0,97.5546
2016-01-18,854.495,169.7917,175.5847,110.5197,108.1616,98.6963,0,121.5236,110.4295,123.1625,92.7228,0,0,89.8725,99.6233,94.7389,175.6128,214.5126,0,165.3597,67.2045,120.5263,0,144.8797,0,0,107.6845,196.7663,157.6481,166.2771,178.5842,0,82.6935,95.5324,95.5521,114.4696,486.3577,89.4669,0,0,0,0,97.4039
2016-01-19,855.6318,171.561,174.3275,110.6182,108.6528,99.32,0,121.5711,110.1555,123.5567,93.0262,0,0,90.1668,99.0849,94.5499,176.3537,215.3972,0,165.4837,67.1509,121.024,0,144.6604,0,0,109.0671,198.2185,157.5,166.4338,179.772,0,83.4624,96.0808,95.7468,114.6313,485.9259,89.3953,0,0,0,0,97.9397
2016-01-20,852.3514,169.9384,172.9964,110.208,108.5602,98.8611,0,121.6164,107.3917,123.4527,92.9723,0,0,90.1227,99.0704,94.4071,175.8442,214.2441,0,164.7491,67.7079,120.2411,0,141.9232,0,0,107.9427,195.3331,157.1687,165.7092,177.3746,0,80.6374,95.4125,95.622,114.5404,483.4928,89.3477,0,0,0,0,97.0649
2016-01-21,847.2386,172.9952,170.6886,112.3979,107.5982,99.4569,0,121.6297,109.9043,122.5894,92.3218,0,0,89.468,99.2375,94.593,175.2169,215.0957,0,164.6452,67.0153,120.2561,0,142.873,0,0,108.8801,198.7402,157.1111,165.5878,176.9035,0,79.3997,95.5456,95.7503,114.6611,488.2608,89.2261,0,0,0,0,99.2624
2016-01-22,840.7425,173.3781,173.3266,113.7833,107.0098,100.7246,0,121.6885,110.3058,122.1254,91.9203,0,0,89.0692,99.6421,94.7786,176.1386,216.1564,0,165.6485,66.3925,121.6175,0,143.231,0,0,109.7597,198.3598,157.1449,166.0641,176.9689,0,84.1429,95.4549,96.1739,115.384,492.0682,89.608,0,0,0,0,99.5598
2016-01-23,840.7425,173.3781,173.3266,113.7833,107.0098,100.7246,0,121.6885,110.3058,122.1254,91.9203,0,0,89.0692,99.6421,94.7786,176.1386,216.1564,0,165.6485,66.3925,121.6175,0,143.231,0,0,109.7597,198.3598,157.1449,166.0641,176.9689,0,84.1429,95.4549,96.1739,115.384,492.0682,89.608,0,0,0,0,99.5598
2016-01-24,840.7425,173.3781,173.3266,113.7833,107.0098,100.7246,0,121.6885,110.3058,122.1254,91.9203,0,0,89.0692,99.6421,94.7786,176.1386,216.1564,0,165.6485,66.3925,121.6175,0,143.231,0,0,109.7597,198.3598,157.1449,166.0641,176.9689,0,84.1429,95.4549,96.1739,115.384,492.0682,89.608,0,0,0,0,99.5598
2016-01-25,836.4119,172.8447,173.5859,112.8481,107.046,100.0521,0,121.7118,107.3714,122.4923,92.1903,0,0,89.3553,99.4949,94.8388,176.5165,215.7859,0,165.1865,66.5135,122.2295,0,142.4447,0,0,109.5992,197.9792,156.4087,165.8016,177.1803,0,82.0634,95.6662,96.3104,115.4391,489.2317,89.824,0,0,0,0,99.2996
2016-01-26,834.2087,173.822,175.2863,114.2283,106.6725,100.4951,0,121.6867,108.4384,122.648,92.3035,0,0,89.4597,100.2418,94.8235,176.6378,215.4019,0,165.2271,66.5113,121.2204,0,143.1361,0,0,110.4358,198.6987,156.4872,165.4663,178.0316,0,83.9271,95.8189,96.5488,115.8062,491.2157,89.5785,0,0,0,0,100.1976
2016-01-27,833.4669,174.9977,172.8514,114.269,106.8031,100.9125,0,121.8089,108.7819,122.9454,92.534,0,0,89.6797,99.6685,94.7875,176.0248,215.809,0,164.7494,66.319,121.4371,0,143.5052,0,0,110.6077,199.2654,156.4511,166.1322,177.4925,0,84.6276,96.2042,96.1927,116.1919,493.8238,89.6052,0,0,0,0,100.0761
2016-01-28,835.6966,175.6534,174.6673,114.3828,107.1974,101.5966,0,121.896,111.2513,123.7868,93.1575,0,0,90.2873,100.3735,94.7905,177.5661,215.9526,0,164.3681,66.3894,120.7932,0,144.7508,0,0,111.1911,198.0902,156.4622,166.4193,179.568,0,86.1154,96.3019,96.4035,116.0822,497.5582,89.5972,0,0,0,0,101.5023
2016-01-29,830.3018,175.4669,177.8235,114.9475,106.2486,101.3868,0,121.9205,111.1744,122.4843,92.1805,0,0,89.3439,99.4929,94.9018,177.0266,217.5687,0,165.4584,65.0884,121.7394,0,145.9563,0,0,110.5182,198.1678,156.181,166.7698,179.155,0,87.2141,95.4974,96.5609,116.3948,500.7715,90.2302,0,0,0,0,103.3138
2016-01-30,830.3018,175.4669,177.8235,114.9475,106.2486,101.3868,0,121.9205,111.1744,122.4843,92.1805,0,0,89.3439,99.4929,94.9018,177.0266,217.5687,0,165.4584,65.0884,121.7394,0,145.9563,0,0,110.5182,198.1678,156.181,166.7698,179.155,0,87.2141,95.4974,96.5609,116.3948,500.7715,90.2302,0,0,0,0,103.3138
2016-01-31,830.3018,175.4669,177.8235,114.9475,106.2486,101.3868,0,121.9205,111.1744,122.4843,92.1805,0,0,89.3439,99.4929,94.9018,177.0266,217.5687,0,165.4584,65.0884,121.7394,0,145.9563,0,0,110.5182,198.1678,156.181,166.7698,179.155,0,87.2141,95.4974,96.5609,116.3948,500.7715,90.2302,0,0,0,0,103.3138
2016-02-01,814.8175,175.4043,179.4561,114.6931,106.5969,101.3487,0,121.9174,109.7577,123.1724,92.6868,0,0,89.8361,100.4842,95.0208,178.3222,219.8218,0,165.3842,65.1401,121.6156,0,144.4389,0,0,110.0097,198.826,155.7651,166.656,180.9825,0,85.1505,95.9024,96.5695,116.8073,501.1573,89.9074,0,0,0,0,102.8764
2016-02-02,814.4578,174.9205,178.356,114.5296,106.7377,101.1687,0,121.936,107.6425,123.3633,92.8378,0,0,89.99,100.6514,94.7618,177.7842,219.0995,0,165.0822,65.615,120.9095,0,142.9227,0,0,110.0372,198.6285,155.2623,166.7053,181.1265,0,82.5913,95.5025,96.3481,116.3049,501.6276,89.9747,0,0,0,0,101.5523
2016-02-03,807.3308,177.2114,182.7924,116.1527,108.1013,102.0993,0,122.0271,108.2475,125.1297,94.1611,0,0,91.274,101.8314,94.7539,180.6818,217.8591,0,164.9024,66.9559,119.7435,0,144.0004,0,0,111.6198,203.6588,155.4771,166.1285,182.8801,0,85.7379,96.7184,96.9612,116.046,507.4698,89.5177,0,0,0,0,101.9234
2016-02-04,803.782,178.908,183.1668,117.0412,109.1924,103.5192,0,122.1984,110.0752,126.592,95.2847,0,0,92.3516,101.8868,94.8713,183.3579,220.0355,0,166.1768,67.4868,121.4638,0,144.8447,0,0,112.85,205.9997,156.1322,166.4516,185.2623,0,85.668,97.4124,98.5683,116.967,508.732,90.3169,0,0,0,0,103.5239
2016-02-05,797.0375,175.1039,182.4693,115.4349,109.6602,102.4448,0,122.1475,109.6387,125.9168,94.9476,0,0,92.0353,101.2996,94.828,183.4624,220.3132,0,166.0098,67.4558,121.9362,0,143.385,0,0,112.0575,202.6843,155.9863,166.8602,184.9912,0,85.0988,96.8874,97.6672,117.1785,508.1814,90.4147,0,0,0,0,102.5724
2016-02-06,797.0375,175.1039,182.4693,115.4349,109.6602,102.4448,0,122.1475,109.6387,125.9168,94.9476,0,0,92.0353,101.2996,94.828,183.4624,220.3132,0,166.0098,67.4558,121.9362,0,143.385,0,0,112.0575,202.6843,155.9863,166.8602,184.9912,0,85.0988,96.8874,97.6672,117.1785,508.1814,90.4147,0,0,0,0,102.5724
2016-02-07,797.0375,175.1039,182.4693,115.4349,109.6602,102.4448,0,122.1475,109.6387,125.9168,94.9476,0,0,92.0353,101.2996,94.828,183.4624,220.3132,0,166.0098,67.4558,121.9362,0,143.385,0,0,112.0575,202.6843,155.9863,166.8602,184.9912,0,85.0988,96.8874,97.6672,117.1785,508.1814,90.4147,0,0,0,0,102.5724
2016-02-08,797.5254,175.8837,182.5555,115.5096,109.7872,101.7619,0,122.1845,108.489,126.0456,94.9921,0,0,92.0819,100.6844,94.8116,182.8281,220.3783,0,165.3489,68.1711,121.9428,0,141.5674,0,0,111.5568,202.8545,155.3945,166.8876,183.6264,0,83.966,96.6739,97.9542,117.1396,503.3284,90.415,0,0,0,0,101.839
2016-02-09,798.0135,175.3502,182.6416,116.1779,111.8839,101.3995,0,122.2205,107.7388,127.8868,96.2366,0,0,93.2831,101.1659,94.7757,184.3516,220.718,0,165.479,68.6438,121.9469,0,140.4476,0,0,111.8375,203.5141,155.0446,166.8924,185.9952,0,82.7961,97.5146,98.475,117.2128,505.0752,90.4153,0,0,0,0,102.4441
2016-02-10,810.1934,175.8317,181.6625,115.1783,111.145,101.3419,0,122.2467,107.814,126.9177,95.5276,0,0,92.6038,101.1513,94.8212,183.3735,223.1637,0,165.6393,69.0564,121.9528,0,140.4472,0,0,112.2271,203.4994,154.8994,167.627,186.522,0,83.9268,97.0331,98.7241,117.6443,507.5718,90.4155,0,0,0,0,103.8122
2016-02-11,785.6396,175.8681,178.8783,115.153,111.6871,101.2268,0,122.2723,106.3219,128.0474,96.375,0,0,93.4337,100.9692,94.7888,185.1685,223.1953,0,164.6014,70.3484,121.436,0,137.9513,0,0,111.9294,204.4037,154.5783,167.7259,187.4786,0,82.9443,97.8984,98.9532,118.032,506.8567,90.4157,0,0,0,0,104.0682
2016-02-12,776.3274,176.2763,178.5491,115.9927,111.1891,102.3633,0,122.2966,108.1424,127.1362,95.742,0,0,92.8204,101.2969,94.8611,184.7706,222.797,0,164.7996,69.6002,120.5453,0,139.9004,0,0,111.5333,202.7082,154.986,166.7293,187.2245,0,84.3127,97.4686,98.3958,116.9246,507.0236,90.4159,0,0,0,0,103.6435
2016-02-13,776.3274,176.2763,178.5491,115.9927,111.1891,102.3633,0,122.2966,108.1424,127.1362,95.742,0,0,92.8204,101.2969,94.8611,184.7706,222.797,0,164.7996,69.6002,120.5453,0,139.9004,0,0,111.5333,202.7082,154.986,166.7293,187.2245,0,84.3127,97.4686,98.3958,116.9246,507.0236,90.4159,0,0,0,0,103.6435
2016-02-14,776.3274,176.2763,178.5491,115.9927,111.1891,102.3633,0,122.2966,108.1424,127.1362,95.742,0,0,92.8204,101.2969,94.8611,184.7706,222.797,0,164.7996,69.6002,120.5453,0,139.9004,0,0,111.5333,202.7082,154.986,166.7293,187.2245,0,84.3127,97.4686,98.3958,116.9246,507.0236,90.4159,0,0,0,0,103.6435
2016-02-15,776.3116,177.106,178.8289,116.1856,110.0564,103.0418,0,123.7871,108.1544,126.1319,94.8924,0,0,91.9928,100.8633,94.8946,183.3508,224.6974,0,165.2654,68.7416,120.8975,0,140.4325,0,0,111.2575,203.5818,155.3292,167.7709,185.6374,0,85.8423,96.4686,98.243,116.6989,504.3506,90.8001,0,0,0,0,104.5472
2016-02-16,773.615,176.0515,175.8044,115.959,109.8831,101.9092,0,123.4177,107.1623,125.8995,94.7217,0,0,91.8332,99.899,94.8428,182.207,224.4813,0,164.5274,69.1976,120.0512,0,140.6154,0,0,111.2416,200.937,154.7994,167.3665,184.7423,0,84.8675,96.3653,97.8465,116.8339,500.0206,90.5084,0,0,0,0,104.5928
2016-02-17,766.3998,177.8977,179.3468,117.3311,109.4891,103.1945,0,123.2237,108.9259,125.9602,94.7858,0,0,91.8962,99.9613,94.9018,182.7752,222.6696,0,164.3645,69.0017,119.0073,0,145.2563,0,0,112.2422,202.8816,155.2029,167.8224,185.1866,0,88.1174,96.3278,98.0086,116.8378,503.3855,90.3104,0,0,0,0,106.4369
2016-02-18,763.7523,177.3143,177.6547,117.0746,109.3944,102.9553,0,123.4479,109.5007,125.6669,94.5548,0,0,91.6459,100.1494,94.9646,182.1781,222.8918,0,164.4027,69.4558,119.0075,0,145.0925,0,0,111.8558,202.8987,155.054,167.4928,185.2141,0,86.5729,96.9173,97.9965,117.0455,501.027,90.511,0,0,0,0,106.9634
2016-02-19,763.5783,177.2268,178.0674,116.7004,109.664,103.2825,0,123.3973,109.0959,125.8251,94.6752,0,0,91.7665,100.6168,95.0225,183.4381,223.0152,0,164.4457,69.9718,118.3989,0,145.258,0,0,112.0985,202.9465,154.751,167.1104,186.2082,0,85.9881,96.9,97.8937,116.4043,504.3531,90.3699,0,0,0,0,107.0431
2016-02-20,763.5783,177.2268,178.0674,116.7004,109.664,103.2825,0,123.3973,109.0959,125.8251,94.6752,0,0,91.7665,100.6168,95.0225,183.4381,223.0152,0,164.4457,69.9718,118.3989,0,145.258,0,0,112.0985,202.9465,154.751,167.1104,186.2082,0,85.9881,96.9,97.8937,116.4043,504.3531,90.3699,0,0,0,0,107.0431
2016-02-21,763.5783,177.2268,178.0674,116.7004,109.664,103.2825,0,123.3973,109.0959,125.8251,94.6752,0,0,91.7665,100.6168,95.0225,183.4381,223.0152,0,164.4457,69.9718,118.3989,0,145.258,0,0,112.0985,202.9465,154.751,167.1104,186.2082,0,85.9881,96.9,97.8937,116.4043,504.3531,90.3699,0,0,0,0,107.0431
