ticker,ccy,date,PX_LAST
BISNUSR Index,USD,2014-09-30,104.12
BISNUSR Index,USD,2014-10-31,105.53
BISNUSR Index,USD,2014-11-30,107.38
BISNUSR Index,USD,2014-12-31,109.61
BISNUSR Index,USD,2015-01-31,112.71
BISNUSR Index,USD,2015-02-28,114.82
BISNUSR Index,USD,2015-03-31,117.51
BISNUSR Index,USD,2015-04-30,116.98
BISNUSR Index,USD,2015-05-31,115.83
BISNUSR Index,USD,2015-06-30,117.14
BISNUSR Index,USD,2015-07-31,119.98
BISNUSR Index,USD,2015-08-31,121.12
BISNUSR Index,USD,2015-09-30,121.06
BISNUSR Index,USD,2015-10-31,119.71
BISNUSR Index,USD,2015-11-30,122.07
BISNUSR Index,USD,2015-12-31,122.65
BISNUSR Index,USD,2016-01-31,125.83
BISNUSR Index,USD,2016-02-29,124.19
BISNUSR Index,USD,2016-03-31,121.3
BISNUSR Index,USD,2016-04-30,119.25
BISNUSR Index,USD,2016-05-31,120.88
BISNUSR Index,USD,2016-06-30,121.45
BISNUSR Index,USD,2016-07-31,122.19
BISNUSR Index,USD,2016-08-31,120.82
BISNUSR Index,USD,2016-09-30,121.91
BISNUSR Index,USD,2016-10-31,122.98
BISNUSR Index,USD,2016-11-30,126.31
BISNUSR Index,USD,2016-12-31,128.73
BISNUSR Index,USD,2017-01-31,129.35
BISNUSR Index,USD,2017-02-28,126.95
BISNUSR Index,USD,2017-03-31,125.77
BISNUSR Index,USD,2017-04-30,124.51
BISNUSR Index,USD,2017-05-31,123.96
BISNUSR Index,USD,2017-06-30,121.95
BISNUSR Index,USD,2017-07-31,119.64
BISNUSR Index,USD,2017-08-31,118.18
BISNUSR Index,USD,2017-09-30,117.5
BISNUSR Index,USD,2017-10-31,119.94
BISNUSR Index,USD,2017-11-30,119.95
BISNUSR Index,USD,2017-12-31,119.41
BISNUSR Index,USD,2018-01-31,117.43
BISNUSR Index,USD,2018-02-28,116.52
BISNUSR Index,USD,2018-03-31,116.85
BISNUSR Index,USD,2018-04-30,116.95
BISNUSR Index,USD,2018-05-31,121.01
BISNUSR Index,USD,2018-06-30,123.14
BISNNOR Index,NOK,1991-12-31,94.29
BISNNOR Index,NOK,1992-01-31,93.96
BISNNOR Index,NOK,1992-02-29,93.55
BISNNOR Index,NOK,1992-03-31,93.68
BISNNOR Index,NOK,1992-04-30,93.71
BISNNOR Index,NOK,1992-05-31,93.79
BISNNOR Index,NOK,1992-06-30,94.15
BISNNOR Index,NOK,1992-07-31,95.35
BISNNOR Index,NOK,1992-08-31,95.47
BISNNOR Index,NOK,1992-09-30,95.4
BISNNOR Index,NOK,1992-10-31,95.01
BISNNOR Index,NOK,1992-11-30,94.52
BISNNOR Index,NOK,1992-12-31,92.69
BISNNOR Index,NOK,1993-01-31,91.91
BISNNOR Index,NOK,1993-02-28,92.4
BISNNOR Index,NOK,1993-03-31,92.81
BISNNOR Index,NOK,1993-04-30,92.6
BISNNOR Index,NOK,1993-05-31,91.88
BISNNOR Index,NOK,1993-06-30,91.07
BISNNOR Index,NOK,1993-07-31,89.84
BISNNOR Index,NOK,1993-08-31,89.24
BISNNOR Index,NOK,1993-09-30,90.81
BISNNOR Index,NOK,1993-10-31,90.27
BISNNOR Index,NOK,1993-11-30,89.48
BISNNOR Index,NOK,1993-12-31,89.02
BISNNOR Index,NOK,1994-01-31,87.95
BISNNOR Index,NOK,1994-02-28,87.47
BISNNOR Index,NOK,1994-03-31,88.17
BISNNOR Index,NOK,1994-04-30,87.83
BISNNOR Index,NOK,1994-05-31,88.32
BISNNOR Index,NOK,1994-06-30,89.05
BISNNOR Index,NOK,1994-07-31,89.82
BISNNOR Index,NOK,1994-08-31,89.61
BISNNOR Index,NOK,1994-09-30,89.58
BISNNOR Index,NOK,1994-10-31,90.18
BISNNOR Index,NOK,1994-11-30,89.57
BISNNOR Index,NOK,1994-12-31,89.53
BISNNOR Index,NOK,1995-01-31,90.74
BISNNOR Index,NOK,1995-02-28,91.16
BISNNOR Index,NOK,1995-03-31,92.74
BISNNOR Index,NOK,1995-04-30,91.95
BISNNOR Index,NOK,1995-05-31,91.39
BISNNOR Index,NOK,1995-06-30,91.9
BISNNOR Index,NOK,1995-07-31,92.37
BISNNOR Index,NOK,1995-08-31,92.02
BISNNOR Index,NOK,1995-09-30,92.18
BISNNOR Index,NOK,1995-10-31,92.45
BISNNOR Index,NOK,1995-11-30,91.78
BISNNOR Index,NOK,1995-12-31,91.1
BISNNOR Index,NOK,1996-01-31,90.75
BISNNOR Index,NOK,1996-02-29,91.15
BISNNOR Index,NOK,1996-03-31,90.86
BISNNOR Index,NOK,1996-04-30,90.68
BISNNOR Index,NOK,1996-05-31,90.35
BISNNOR Index,NOK,1996-06-30,90.63
BISNNOR Index,NOK,1996-07-31,91.36
BISNNOR Index,NOK,1996-08-31,91.27
BISNNOR Index,NOK,1996-09-30,91.35
BISNNOR Index,NOK,1996-10-31,91.58
BISNNOR Index,NOK,1996-11-30,92.16
BISNNOR Index,NOK,1996-12-31,92.03
BISNNOR Index,NOK,1997-01-31,94.98
BISNNOR Index,NOK,1997-02-28,95.87
BISNNOR Index,NOK,1997-03-31,94.73
BISNNOR Index,NOK,1997-04-30,92.45
BISNNOR Index,NOK,1997-05-31,90.66
BISNNOR Index,NOK,1997-06-30,89.35
BISNNOR Index,NOK,1997-07-31,87.91
BISNNOR Index,NOK,1997-08-31,87.73
BISNNOR Index,NOK,1997-09-30,90.05
BISNNOR Index,NOK,1997-10-31,91.96
BISNNOR Index,NOK,1997-11-30,91.55
BISNNOR Index,NOK,1997-12-31,91.6
BISNNOR Index,NOK,1998-01-31,91.07
BISNNOR Index,NOK,1998-02-28,90.27
BISNNOR Index,NOK,1998-03-31,90.22
BISNNOR Index,NOK,1998-04-30,90.02
BISNNOR Index,NOK,1998-05-31,90.01
BISNNOR Index,NOK,1998-06-30,89.74
BISNNOR Index,NOK,1998-07-31,89.55
BISNNOR Index,NOK,1998-08-31,88.49
BISNNOR Index,NOK,1998-09-30,87.62
BISNNOR Index,NOK,1998-10-31,86.71
BISNNOR Index,NOK,1998-11-30,88.19
BISNNOR Index,NOK,1998-12-31,86.11
BISNNOR Index,NOK,1999-01-31,88.19
BISNNOR Index,NOK,1999-02-28,87.18
BISNNOR Index,NOK,1999-03-31,88.47
BISNNOR Index,NOK,1999-04-30,89.88
BISNNOR Index,NOK,1999-05-31,90.47
BISNNOR Index,NOK,1999-06-30,90.41
BISNNOR Index,NOK,1999-07-31,90.01
BISNNOR Index,NOK,1999-08-31,88.81
BISNNOR Index,NOK,1999-09-30,88.9
BISNNOR Index,NOK,1999-10-31,88.98
BISNNOR Index,NOK,1999-11-30,89.34
BISNNOR Index,NOK,1999-12-31,89.47
BISNNOR Index,NOK,2000-01-31,89.88
BISNNOR Index,NOK,2000-02-29,89.58
BISNNOR Index,NOK,2000-03-31,88.44
BISNNOR Index,NOK,2000-04-30,87.3
BISNNOR Index,NOK,2000-05-31,86.15
BISNNOR Index,NOK,2000-06-30,87.16
BISNNOR Index,NOK,2000-07-31,87.59
BISNNOR Index,NOK,2000-08-31,87.42
BISNNOR Index,NOK,2000-09-30,87.84
BISNNOR Index,NOK,2000-10-31,87.69
BISNNOR Index,NOK,2000-11-30,88.64
BISNNOR Index,NOK,2000-12-31,88.24
BISNNOR Index,NOK,2001-01-31,89.9
BISNNOR Index,NOK,2001-02-28,90.33
BISNNOR Index,NOK,2001-03-31,90.98
BISNNOR Index,NOK,2001-04-30,90.96
BISNNOR Index,NOK,2001-05-31,91.61
BISNNOR Index,NOK,2001-06-30,91.93
BISNNOR Index,NOK,2001-07-31,91.01
BISNNOR Index,NOK,2001-08-31,90.92
BISNNOR Index,NOK,2001-09-30,92.36
BISNNOR Index,NOK,2001-10-31,92.31
BISNNOR Index,NOK,2001-11-30,92.58
BISNNOR Index,NOK,2001-12-31,92.2
BISNNOR Index,NOK,2002-01-31,92.79
BISNNOR Index,NOK,2002-02-28,93.94
BISNNOR Index,NOK,2002-03-31,94.43
BISNNOR Index,NOK,2002-04-30,95.59
BISNNOR Index,NOK,2002-05-31,97.64
BISNNOR Index,NOK,2002-06-30,99.78
BISNNOR Index,NOK,2002-07-31,100.44
BISNNOR Index,NOK,2002-08-31,99.37
BISNNOR Index,NOK,2002-09-30,100.5
BISNNOR Index,NOK,2002-10-31,101.03
BISNNOR Index,NOK,2002-11-30,102.06
BISNNOR Index,NOK,2002-12-31,103.32
BISNNOR Index,NOK,2003-01-31,106.2
BISNNOR Index,NOK,2003-02-28,103.27
BISNNOR Index,NOK,2003-03-31,98.44
BISNNOR Index,NOK,2003-04-30,97.94
BISNNOR Index,NOK,2003-05-31,98.16
BISNNOR Index,NOK,2003-06-30,94.4
BISNNOR Index,NOK,2003-07-31,92.48
BISNNOR Index,NOK,2003-08-31,92.67
BISNNOR Index,NOK,2003-09-30,93.01
BISNNOR Index,NOK,2003-10-31,92.94
BISNNOR Index,NOK,2003-11-30,93.39
BISNNOR Index,NOK,2003-12-31,93.65
BISNNOR Index,NOK,2004-01-31,90.25
BISNNOR Index,NOK,2004-02-29,88.23
BISNNOR Index,NOK,2004-03-31,90.22
BISNNOR Index,NOK,2004-04-30,92.02
BISNNOR Index,NOK,2004-05-31,93.16
BISNNOR Index,NOK,2004-06-30,92.27
BISNNOR Index,NOK,2004-07-31,90.54
BISNNOR Index,NOK,2004-08-31,91.73
BISNNOR Index,NOK,2004-09-30,91.72
BISNNOR Index,NOK,2004-10-31,93.33
BISNNOR Index,NOK,2004-11-30,94.83
BISNNOR Index,NOK,2004-12-31,94.03
BISNNOR Index,NOK,2005-01-31,94.06
BISNNOR Index,NOK,2005-02-28,92.42
BISNNOR Index,NOK,2005-03-31,94.07
BISNNOR Index,NOK,2005-04-30,94.13
BISNNOR Index,NOK,2005-05-31,95.13
BISNNOR Index,NOK,2005-06-30,96.63
BISNNOR Index,NOK,2005-07-31,96.69
BISNNOR Index,NOK,2005-08-31,96.69
BISNNOR Index,NOK,2005-09-30,98.07
BISNNOR Index,NOK,2005-10-31,97.75
BISNNOR Index,NOK,2005-11-30,98.09
BISNNOR Index,NOK,2005-12-31,95.84
BISNNOR Index,NOK,2006-01-31,95.17
BISNNOR Index,NOK,2006-02-28,95.25
BISNNOR Index,NOK,2006-03-31,96.3
BISNNOR Index,NOK,2006-04-30,98.44
BISNNOR Index,NOK,2006-05-31,98.94
BISNNOR Index,NOK,2006-06-30,97.92
BISNNOR Index,NOK,2006-07-31,96.72
BISNNOR Index,NOK,2006-08-31,95.97
BISNNOR Index,NOK,2006-09-30,94.13
BISNNOR Index,NOK,2006-10-31,92.56
BISNNOR Index,NOK,2006-11-30,94.15
BISNNOR Index,NOK,2006-12-31,94.72
BISNNOR Index,NOK,2007-01-31,92.5
BISNNOR Index,NOK,2007-02-28,95.01
BISNNOR Index,NOK,2007-03-31,94.91
BISNNOR Index,NOK,2007-04-30,94.83
BISNNOR Index,NOK,2007-05-31,94.51
BISNNOR Index,NOK,2007-06-30,95.31
BISNNOR Index,NOK,2007-07-31,96.75
BISNNOR Index,NOK,2007-08-31,96.2
BISNNOR Index,NOK,2007-09-30,98.53
BISNNOR Index,NOK,2007-10-31,100.26
BISNNOR Index,NOK,2007-11-30,98.89
BISNNOR Index,NOK,2007-12-31,99.07
BISNNOR Index,NOK,2008-01-31,99.89
BISNNOR Index,NOK,2008-02-29,99.99
BISNNOR Index,NOK,2008-03-31,100.11
BISNNOR Index,NOK,2008-04-30,100.35
BISNNOR Index,NOK,2008-05-31,100.89
BISNNOR Index,NOK,2008-06-30,99.21
BISNNOR Index,NOK,2008-07-31,99.49
BISNNOR Index,NOK,2008-08-31,99.69
BISNNOR Index,NOK,2008-09-30,98.36
BISNNOR Index,NOK,2008-10-31,93.05
BISNNOR Index,NOK,2008-11-30,91.01
BISNNOR Index,NOK,2008-12-31,87.7
BISNNOR Index,NOK,2009-01-31,89.43
BISNNOR Index,NOK,2009-02-28,93.92
BISNNOR Index,NOK,2009-03-31,94.36
BISNNOR Index,NOK,2009-04-30,94.2
BISNNOR Index,NOK,2009-05-31,93.92
BISNNOR Index,NOK,2009-06-30,93.39
BISNNOR Index,NOK,2009-07-31,93.14
BISNNOR Index,NOK,2009-08-31,94.96
BISNNOR Index,NOK,2009-09-30,96.67
BISNNOR Index,NOK,2009-10-31,99.53
BISNNOR Index,NOK,2009-11-30,99.05
BISNNOR Index,NOK,2009-12-31,99.01
BISNNOR Index,NOK,2010-01-31,101.14
BISNNOR Index,NOK,2010-02-28,101.67
BISNNOR Index,NOK,2010-03-31,101.79
BISNNOR Index,NOK,2010-04-30,102.38
BISNNOR Index,NOK,2010-05-31,100.89
BISNNOR Index,NOK,2010-06-30,99.66
BISNNOR Index,NOK,2010-07-31,98.62
BISNNOR Index,NOK,2010-08-31,99
BISNNOR Index,NOK,2010-09-30,99.38
BISNNOR Index,NOK,2010-10-31,98.23
BISNNOR Index,NOK,2010-11-30,97.44
BISNNOR Index,NOK,2010-12-31,99.79
BISNNOR Index,NOK,2011-01-31,100.22
BISNNOR Index,NOK,2011-02-28,100.28
BISNNOR Index,NOK,2011-03-31,100.45
BISNNOR Index,NOK,2011-04-30,101.59
BISNNOR Index,NOK,2011-05-31,100.43
BISNNOR Index,NOK,2011-06-30,100.66
BISNNOR Index,NOK,2011-07-31,100.79
BISNNOR Index,NOK,2011-08-31,99.98
BISNNOR Index,NOK,2011-09-30,100.59
BISNNOR Index,NOK,2011-10-31,100.08
BISNNOR Index,NOK,2011-11-30,99.24
BISNNOR Index,NOK,2011-12-31,98.78
BISNNOR Index,NOK,2012-01-31,98.93
BISNNOR Index,NOK,2012-02-29,101.5
BISNNOR Index,NOK,2012-03-31,101.18
BISNNOR Index,NOK,2012-04-30,100.16
BISNNOR Index,NOK,2012-05-31,99.84
BISNNOR Index,NOK,2012-06-30,99.23
BISNNOR Index,NOK,2012-07-31,98.85
BISNNOR Index,NOK,2012-08-31,99.42
BISNNOR Index,NOK,2012-09-30,100.2
BISNNOR Index,NOK,2012-10-31,100.83
BISNNOR Index,NOK,2012-11-30,101.88
BISNNOR Index,NOK,2012-12-31,102.53
BISNNOR Index,NOK,2013-01-31,103.22
BISNNOR Index,NOK,2013-02-28,103.26
BISNNOR Index,NOK,2013-03-31,101.2
BISNNOR Index,NOK,2013-04-30,101.41
BISNNOR Index,NOK,2013-05-31,101.55
BISNNOR Index,NOK,2013-06-30,99.4
BISNNOR Index,NOK,2013-07-31,98.23
BISNNOR Index,NOK,2013-08-31,97.61
BISNNOR Index,NOK,2013-09-30,96.96
BISNNOR Index,NOK,2013-10-31,95.94
BISNNOR Index,NOK,2013-11-30,95.19
BISNNOR Index,NOK,2013-12-31,93.18
BISNNOR Index,NOK,2014-01-31,93.71
BISNNOR Index,NOK,2014-02-28,94.3
BISNNOR Index,NOK,2014-03-31,95.03
BISNNOR Index,NOK,2014-04-30,95.71
BISNNOR Index,NOK,2014-05-31,96.61
BISNNOR Index,NOK,2014-06-30,95.28
BISNNOR Index,NOK,2014-07-31,94.49
BISNNOR Index,NOK,2014-08-31,95.33
BISNNOR Index,NOK,2014-09-30,96.05
BISNNOR Index,NOK,2014-10-31,94.42
BISNNOR Index,NOK,2014-11-30,92.91
BISNNOR Index,NOK,2014-12-31,88.09
BISNNOR Index,NOK,2015-01-31,88.19
BISNNOR Index,NOK,2015-02-28,90.68
BISNNOR Index,NOK,2015-03-31,88.8
BISNNOR Index,NOK,2015-04-30,90.17
BISNNOR Index,NOK,2015-05-31,91.83
BISNNOR Index,NOK,2015-06-30,88.78
BISNNOR Index,NOK,2015-07-31,87.14
BISNNOR Index,NOK,2015-08-31,85.4
BISNNOR Index,NOK,2015-09-30,84.77
BISNNOR Index,NOK,2015-10-31,85.01
BISNNOR Index,NOK,2015-11-30,84.73
BISNNOR Index,NOK,2015-12-31,82.93
BISNNOR Index,NOK,2016-01-31,83.37
BISNNOR Index,NOK,2016-02-29,84.56
BISNNOR Index,NOK,2016-03-31,85.03
BISNNOR Index,NOK,2016-04-30,86.35
BISNNOR Index,NOK,2016-05-31,86.66
BISNNOR Index,NOK,2016-06-30,86.67
BISNNOR Index,NOK,2016-07-31,87.42
BISNNOR Index,NOK,2016-08-31,87.65
BISNNOR Index,NOK,2016-09-30,88.83
BISNNOR Index,NOK,2016-10-31,91.39
BISNNOR Index,NOK,2016-11-30,90.75
BISNNOR Index,NOK,2016-12-31,89.99
BISNNOR Index,NOK,2017-01-31,90.48
BISNNOR Index,NOK,2017-02-28,91.48
BISNNOR Index,NOK,2017-03-31,89.29
BISNNOR Index,NOK,2017-04-30,88.1
BISNNOR Index,NOK,2017-05-31,87.14
BISNNOR Index,NOK,2017-06-30,87
BISNNOR Index,NOK,2017-07-31,88.51
BISNNOR Index,NOK,2017-08-31,88.95
BISNNOR Index,NOK,2017-09-30,89.12
BISNNOR Index,NOK,2017-10-31,88.52
BISNNOR Index,NOK,2017-11-30,86.85
BISNNOR Index,NOK,2017-12-31,84.76
BISNNOR Index,NOK,2018-01-31,86.95
BISNNOR Index,NOK,2018-02-28,87.59
BISNNOR Index,NOK,2018-03-31,88.46
BISNNOR Index,NOK,2018-04-30,88.38
BISNNOR Index,NOK,2018-05-31,88.14
BISNNOR Index,NOK,2018-06-30,89.27
BISNEUR Index,EUR,1991-12-31,96.54
BISNEUR Index,EUR,1992-01-31,96.29
BISNEUR Index,EUR,1992-02-29,95.63
BISNEUR Index,EUR,1992-03-31,95.23
BISNEUR Index,EUR,1992-04-30,95.34
BISNEUR Index,EUR,1992-05-31,95.88
BISNEUR Index,EUR,1992-06-30,96.78
BISNEUR Index,EUR,1992-07-31,99.69
BISNEUR Index,EUR,1992-08-31,101.2
BISNEUR Index,EUR,1992-09-30,100.28
BISNEUR Index,EUR,1992-10-31,99.32
BISNEUR Index,EUR,1992-11-30,97.45
BISNEUR Index,EUR,1992-12-31,97.85
BISNEUR Index,EUR,1993-01-31,97.28
BISNEUR Index,EUR,1993-02-28,96.64
BISNEUR Index,EUR,1993-03-31,95.55
BISNEUR Index,EUR,1993-04-30,95.8
BISNEUR Index,EUR,1993-05-31,95.15
BISNEUR Index,EUR,1993-06-30,93.38
BISNEUR Index,EUR,1993-07-31,91.32
BISNEUR Index,EUR,1993-08-31,90.49
BISNEUR Index,EUR,1993-09-30,92.92
BISNEUR Index,EUR,1993-10-31,92.43
BISNEUR Index,EUR,1993-11-30,91.1
BISNEUR Index,EUR,1993-12-31,90.99
BISNEUR Index,EUR,1994-01-31,90.05
BISNEUR Index,EUR,1994-02-28,89.85
BISNEUR Index,EUR,1994-03-31,91.12
BISNEUR Index,EUR,1994-04-30,90.6
BISNEUR Index,EUR,1994-05-31,92.08
BISNEUR Index,EUR,1994-06-30,92.84
BISNEUR Index,EUR,1994-07-31,94.59
BISNEUR Index,EUR,1994-08-31,94.55
BISNEUR Index,EUR,1994-09-30,94.39
BISNEUR Index,EUR,1994-10-31,95.14
BISNEUR Index,EUR,1994-11-30,94.44
BISNEUR Index,EUR,1994-12-31,93.85
BISNEUR Index,EUR,1995-01-31,95.25
BISNEUR Index,EUR,1995-02-28,96.3
BISNEUR Index,EUR,1995-03-31,97.93
BISNEUR Index,EUR,1995-04-30,97.5
BISNEUR Index,EUR,1995-05-31,96.55
BISNEUR Index,EUR,1995-06-30,97.23
BISNEUR Index,EUR,1995-07-31,98.75
BISNEUR Index,EUR,1995-08-31,97.84
BISNEUR Index,EUR,1995-09-30,97.5
BISNEUR Index,EUR,1995-10-31,98.97
BISNEUR Index,EUR,1995-11-30,99.57
BISNEUR Index,EUR,1995-12-31,98.89
BISNEUR Index,EUR,1996-01-31,98.91
BISNEUR Index,EUR,1996-02-29,98.93
BISNEUR Index,EUR,1996-03-31,98.41
BISNEUR Index,EUR,1996-04-30,97.28
BISNEUR Index,EUR,1996-05-31,96.34
BISNEUR Index,EUR,1996-06-30,96.65
BISNEUR Index,EUR,1996-07-31,97.78
BISNEUR Index,EUR,1996-08-31,98.01
BISNEUR Index,EUR,1996-09-30,97.11
BISNEUR Index,EUR,1996-10-31,96.32
BISNEUR Index,EUR,1996-11-30,96.61
BISNEUR Index,EUR,1996-12-31,95.59
BISNEUR Index,EUR,1997-01-31,94.42
BISNEUR Index,EUR,1997-02-28,92.45
BISNEUR Index,EUR,1997-03-31,91.88
BISNEUR Index,EUR,1997-04-30,91.07
BISNEUR Index,EUR,1997-05-31,90.64
BISNEUR Index,EUR,1997-06-30,89.14
BISNEUR Index,EUR,1997-07-31,87.03
BISNEUR Index,EUR,1997-08-31,86.16
BISNEUR Index,EUR,1997-09-30,87.83
BISNEUR Index,EUR,1997-10-31,88.88
BISNEUR Index,EUR,1997-11-30,90.55
BISNEUR Index,EUR,1997-12-31,90.94
BISNEUR Index,EUR,1998-01-31,90.46
BISNEUR Index,EUR,1998-02-28,89.83
BISNEUR Index,EUR,1998-03-31,89.11
BISNEUR Index,EUR,1998-04-30,89.52
BISNEUR Index,EUR,1998-05-31,91.59
BISNEUR Index,EUR,1998-06-30,91.83
BISNEUR Index,EUR,1998-07-31,91.84
BISNEUR Index,EUR,1998-08-31,92.95
BISNEUR Index,EUR,1998-09-30,94.58
BISNEUR Index,EUR,1998-10-31,95.08
BISNEUR Index,EUR,1998-11-30,93.41
BISNEUR Index,EUR,1998-12-31,93.42
BISNEUR Index,EUR,1999-01-31,92.26
BISNEUR Index,EUR,1999-02-28,90.31
BISNEUR Index,EUR,1999-03-31,88.77
BISNEUR Index,EUR,1999-04-30,87.41
BISNEUR Index,EUR,1999-05-31,86.95
BISNEUR Index,EUR,1999-06-30,85.29
BISNEUR Index,EUR,1999-07-31,85.58
BISNEUR Index,EUR,1999-08-31,86.08
BISNEUR Index,EUR,1999-09-30,84.2
BISNEUR Index,EUR,1999-10-31,84.98
BISNEUR Index,EUR,1999-11-30,82.95
BISNEUR Index,EUR,1999-12-31,81.45
BISNEUR Index,EUR,2000-01-31,81.64
BISNEUR Index,EUR,2000-02-29,80.46
BISNEUR Index,EUR,2000-03-31,79.1
BISNEUR Index,EUR,2000-04-30,77.55
BISNEUR Index,EUR,2000-05-31,76.04
BISNEUR Index,EUR,2000-06-30,78.89
BISNEUR Index,EUR,2000-07-31,78.57
BISNEUR Index,EUR,2000-08-31,76.4
BISNEUR Index,EUR,2000-09-30,74.65
BISNEUR Index,EUR,2000-10-31,73.52
BISNEUR Index,EUR,2000-11-30,74.28
BISNEUR Index,EUR,2000-12-31,77.31
BISNEUR Index,EUR,2001-01-31,80.32
BISNEUR Index,EUR,2001-02-28,79.63
BISNEUR Index,EUR,2001-03-31,79.79
BISNEUR Index,EUR,2001-04-30,79.1
BISNEUR Index,EUR,2001-05-31,77.64
BISNEUR Index,EUR,2001-06-30,76.65
BISNEUR Index,EUR,2001-07-31,77.36
BISNEUR Index,EUR,2001-08-31,79.37
BISNEUR Index,EUR,2001-09-30,79.72
BISNEUR Index,EUR,2001-10-31,79.88
BISNEUR Index,EUR,2001-11-30,78.84
BISNEUR Index,EUR,2001-12-31,79.98
BISNEUR Index,EUR,2002-01-31,79.9
BISNEUR Index,EUR,2002-02-28,79.09
BISNEUR Index,EUR,2002-03-31,79.32
BISNEUR Index,EUR,2002-04-30,79.67
BISNEUR Index,EUR,2002-05-31,81.09
BISNEUR Index,EUR,2002-06-30,82.95
BISNEUR Index,EUR,2002-07-31,84.02
BISNEUR Index,EUR,2002-08-31,83.37
BISNEUR Index,EUR,2002-09-30,83.56
BISNEUR Index,EUR,2002-10-31,83.95
BISNEUR Index,EUR,2002-11-30,84.71
BISNEUR Index,EUR,2002-12-31,86.03
BISNEUR Index,EUR,2003-01-31,87.98
BISNEUR Index,EUR,2003-02-28,89.28
BISNEUR Index,EUR,2003-03-31,90.08
BISNEUR Index,EUR,2003-04-30,90.75
BISNEUR Index,EUR,2003-05-31,94.3
BISNEUR Index,EUR,2003-06-30,94.74
BISNEUR Index,EUR,2003-07-31,93.55
BISNEUR Index,EUR,2003-08-31,92.39
BISNEUR Index,EUR,2003-09-30,92.12
BISNEUR Index,EUR,2003-10-31,93.65
BISNEUR Index,EUR,2003-11-30,93.73
BISNEUR Index,EUR,2003-12-31,96.56
BISNEUR Index,EUR,2004-01-31,97.22
BISNEUR Index,EUR,2004-02-29,96.89
BISNEUR Index,EUR,2004-03-31,95.57
BISNEUR Index,EUR,2004-04-30,94.09
BISNEUR Index,EUR,2004-05-31,95.04
BISNEUR Index,EUR,2004-06-30,94.86
BISNEUR Index,EUR,2004-07-31,95.45
BISNEUR Index,EUR,2004-08-31,95.43
BISNEUR Index,EUR,2004-09-30,95.74
BISNEUR Index,EUR,2004-10-31,96.83
BISNEUR Index,EUR,2004-11-30,97.99
BISNEUR Index,EUR,2004-12-31,99.8
BISNEUR Index,EUR,2005-01-31,98.3
BISNEUR Index,EUR,2005-02-28,97.69
BISNEUR Index,EUR,2005-03-31,98.63
BISNEUR Index,EUR,2005-04-30,97.63
BISNEUR Index,EUR,2005-05-31,96.65
BISNEUR Index,EUR,2005-06-30,94.32
BISNEUR Index,EUR,2005-07-31,94.83
BISNEUR Index,EUR,2005-08-31,95.44
BISNEUR Index,EUR,2005-09-30,95
BISNEUR Index,EUR,2005-10-31,94.77
BISNEUR Index,EUR,2005-11-30,94.24
BISNEUR Index,EUR,2005-12-31,94.66
BISNEUR Index,EUR,2006-01-31,94.73
BISNEUR Index,EUR,2006-02-28,94.23
BISNEUR Index,EUR,2006-03-31,95.21
BISNEUR Index,EUR,2006-04-30,96.26
BISNEUR Index,EUR,2006-05-31,97
BISNEUR Index,EUR,2006-06-30,97.1
BISNEUR Index,EUR,2006-07-31,97.24
BISNEUR Index,EUR,2006-08-31,97.28
BISNEUR Index,EUR,2006-09-30,97.16
BISNEUR Index,EUR,2006-10-31,97.02
BISNEUR Index,EUR,2006-11-30,97.84
BISNEUR Index,EUR,2006-12-31,99.14
BISNEUR Index,EUR,2007-01-31,98.36
BISNEUR Index,EUR,2007-02-28,98.83
BISNEUR Index,EUR,2007-03-31,99.86
BISNEUR Index,EUR,2007-04-30,101.1
BISNEUR Index,EUR,2007-05-31,101.21
BISNEUR Index,EUR,2007-06-30,100.76
BISNEUR Index,EUR,2007-07-31,101.43
BISNEUR Index,EUR,2007-08-31,100.92
BISNEUR Index,EUR,2007-09-30,102.16
BISNEUR Index,EUR,2007-10-31,103.39
BISNEUR Index,EUR,2007-11-30,105.26
BISNEUR Index,EUR,2007-12-31,106.01
BISNEUR Index,EUR,2008-01-31,106.36
BISNEUR Index,EUR,2008-02-29,106.08
BISNEUR Index,EUR,2008-03-31,109.37
BISNEUR Index,EUR,2008-04-30,110.9
BISNEUR Index,EUR,2008-05-31,110.58
BISNEUR Index,EUR,2008-06-30,110.52
BISNEUR Index,EUR,2008-07-31,110.99
BISNEUR Index,EUR,2008-08-31,108.39
BISNEUR Index,EUR,2008-09-30,106.7
BISNEUR Index,EUR,2008-10-31,103.22
BISNEUR Index,EUR,2008-11-30,102.73
BISNEUR Index,EUR,2008-12-31,108.15
BISNEUR Index,EUR,2009-01-31,106.56
BISNEUR Index,EUR,2009-02-28,104.8
BISNEUR Index,EUR,2009-03-31,108
BISNEUR Index,EUR,2009-04-30,107.17
BISNEUR Index,EUR,2009-05-31,107.32
BISNEUR Index,EUR,2009-06-30,108.21
BISNEUR Index,EUR,2009-07-31,107.83
BISNEUR Index,EUR,2009-08-31,107.93
BISNEUR Index,EUR,2009-09-30,109.1
BISNEUR Index,EUR,2009-10-31,110.27
BISNEUR Index,EUR,2009-11-30,110
BISNEUR Index,EUR,2009-12-31,109.14
BISNEUR Index,EUR,2010-01-31,105.85
BISNEUR Index,EUR,2010-02-28,103.12
BISNEUR Index,EUR,2010-03-31,103.46
