root,level1_name,level1_id,level2_name,level2_id,level3_name,level3_id,level4_name,level4_id
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Sep16,5623
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Korean_Equity_Sideways,5629,Range_Bound_KOSPI2_Straddle,5630
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDINR_Downside,5631,Relative_Value_USDINR_Put_Spread_Collar,5632
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_DECO,5748
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Swiss_Equity_Sideways,5750,Range_Bound_SMI_Straddle,5751
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TOWD,5755
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_European_Credit_Downside,5756,Range_Bound_Crossover_Put_Spread_Ratio,5757
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_HWKSM,5759
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Dec16,5762
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_LWMC,5808
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_US_Inflation Linked Bond_UST_Future,5812,Relative_Value_US10y_ILB_US10y,5813
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_SAPPO,5827
MagBucket,Equity,4999,US,5009,Equity_US_Equity_Downside,5829,Equity_SPX_Put,5830
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_VIX_Downside,5831,Breakout_VIX_Put,5832
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_German_Equity_Downside,5833,Breakout_DAX_Put_Spread_Collar,5834
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_European_Equity_Downside,5838,Breakout_DAX_Put,5839
MagBucket,Fixed Income,5000,Emerging Market Bonds,5010,Bonds_EM_Downside,5842,Bonds_EM_Put,5843
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Jan17,5847
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDKRW_Upside,5189,Relative_Value_USDKRW_Call_Spread_Collar,5857
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_US_Equity_Downside,5141,Range_Bound_RUY_Put_Spread_Ratio,5861
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_Italian_10yr_Future_French_10yr_Future,5876,Relative_Value_Italy10y_France10y,5877
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_European_Equity_Sideways,5891,Range_Bound_SX5E_Iron_Condor,5892
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TOWDV1X,5904
MagBucket,Total Return Strategies,5002,Dividends,5018,Dividends_UKDZ8_Future,5905,Dividends_UKDZ8_Future,5906
MagBucket,Equity,4999,Japan,5007,Equity_Japanese_Equity_Upside,5907,Equity_NKY_Call_Spread_Collar,5908
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Feb17,5932
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_US_Equity_Emerging_Market_Equity,5933,Relative_Value_US_EM,5934
MagBucket,Real Assets,5001,Commodities,5014,Commodities_UBS_ETC,5077,Commodities_UBS_CMCU,5946
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_German_Equity_Downside,5949,Range_Bound_DAX_Put_Spread_Ratio,5950
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Mar17,5966
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_European_Volatility_Downside,5968,Breakout_V2X_Put,5969
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Italian_Equity_Downside,5999,Range_Bound_FTSEMIB_Put_Spread_Ratio,6000
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Equity_Downside,5109,Breakout_RUY_Put_Spread_Collar,6001
MagBucket,Equity,4999,Euro,5006,Equity_European_Equity_Downside,6015,Equity_SX5E_Put,6016
MagBucket,Equity,4999,UK,5008,Equity_UK_Equity_Downside,6017,Equity_UKX_Put,6018
MagBucket,Equity,4999,EM,5005,Equity_Emerging_Equity_Downside,6019,Equity_EEM_Put,6020
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Apr17,6021
MagBucket,Equity,4999,Japan,5007,Equity_Japanese_Equity_Downside,6022,Equity_NKY_Put,6023
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_STNLT,6046
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_RMS_28,6051
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_WARW,6071
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_May17,6141
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_European_Credit_Sideways,6146,Range_Bound_Crossover_Straddle,6147
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_ERLS,6148
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Japanese_Equity_Downside,6152,Range_Bound_NKY_Put_Spread_Ratio,6153
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Japanese_Equity_Downside,6176,Breakout_NKY_Put_Spread_Collar,6177
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_RIPON,6184
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Jun17,6190
MagBucket,Equity,4999,Euro,5006,Equity_European_Equity_Downside,6015,Equity_EURUSD_Put,6191
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_European_Equity_Upside,5098,Breakout_SX5E_Calendar_Call_Spread_Ratio,6198
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_Global_HY_Global_IG_Spread,6220,Relative_Value_iTraxx_Crossover_iTraxx_Main,6221
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_Global_HY_Global_IG_Spread,6220,Relative_Value_CDX_HY_CDX_IG,6222
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_European_Equity_Downside,5131,Range_Bound_SX5E_Put_Spread_Ratio,6223
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_French_Equity_Upside,6225,Breakout_CAC_Risk_Reversal,6226
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_WARW_C,6254
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Jul17,6255
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_MABLN,6256
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_German_Bond_Sideways,6289,Range_Bound_Bund_Straddle,6290
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TOWD_GR1X,6304
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Aug17,6311
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_US_30yr_Bond_5yr_Bond,6331,Relative_Value_US30y_US5y,6332
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_RMS_30,6339
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_WARW_2E,6342
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Sep17,6358
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDTRY_Downside,5192,Relative_Value_USDTRY_Short_Risk_Reversal,6359
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_HWKSM_2D,6360
MagBucket,Total Return Strategies,5002,Dividends,5018,Dividends_DEDZ0_Future,6363,Dividends_DEDZ0_Future,6364
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_DPF,6368
MagBucket,Equity,4999,Japan,5007,Equity_Japanese_Equity_Downside,6022,Equity_NKY_Calendar_Put_Spread_Ratio,6402
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Nov17,6445
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Dec17,6446
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TOGET,6466
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Swiss_Equity_Downside,6501,Range_Bound_SMI_Put_Spread_Ratio,6502
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_US_Credit_Sideways,6503,Range_Bound_CDX_HY_Straddle,6504
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDINR_Downside,5631,Relative_Value_USDINR_Short_Risk_Reversal,6505
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TWRBG,6509
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_FSTNT,6511
MagBucket,Equity,4999,US,5009,Equity_US_Equity_Downside,5829,Equity_SPX_Calendar_Put_Spread,6544
MagBucket,Equity,4999,UK,5008,Equity_UK_Equity_Upside,6545,Equity_UKX_Call,6546
MagBucket,Equity,4999,Asian,5004,Equity_Australian_Equity_Upside,6547,Equity_SPI_Call,6548
MagBucket,Equity,4999,Euro,5006,Equity_European_Equity_Upside,5039,Equity_SX5E_Call,6549
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_TAURS,6588
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_GCS,6594
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Jan18,6606
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_UK_Equity_Downside,6622,Breakout_UKX_Calendar_Put_Spread_Ratio,6623
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Equity_Upside,5110,Breakout_SPX_Leveraged_Risk_Reversal,6625
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Equity_Downside,5109,Breakout_SPX_Calendar_Put_Spread_Ratio,6629
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_European_Equity_Downside,5838,Breakout_SX5E_Calendar_Put_Spread_Ratio,6630
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_VIX_Curve_Steepener,5614,Relative_Value_VIX_Curve_Steepener_Feb18,6642
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDJPY_Downside,6644,Relative_Value_USDJPY_Put_Spread_Collar,6645
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Japanese_Equity_Upside,5104,Breakout_NKY_Call_Spread,6665
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Chinese_Equity_Downside,6666,Range_Bound_HSCEI_Put_Spread_Ratio,6667
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Delta_Hedge,6692,Breakout_Delta_Hedge_SPX,6693
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_PNERA,6696
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Chinese_Equity_Upside,5096,Breakout_HSCEI_Calendar_Call_Spread_Ratio,6699
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Long_Bond_Upside,5113,Breakout_TLT_Call_Spread_Collar,6700
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_AUDUSD_Sideways,5147,Relative_Value_AUDUSD_Strangle,6701
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_US_Inflation Linked Bond_UST_Future,5812,Relative_Value_US_10y_Breakeven,6704
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Italian_Equity_Upside,5103,Breakout_FTSEMIB_Calendar_Call_Spread_Ratio,6708
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_US_Inflation Linked Bond_UST_Future,5812,Relative_Value_US_30y_Breakeven,6710
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Spanish_Equity_Upside,6711,Breakout_IBEX_Call_Spread_Collar,6712
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_10y_Upside,6713,Breakout_US_10y_Call_Spread_Collar,6714
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Equity_Upside,5110,Breakout_SPX_Calendar_Call_Spread_Ratio,6727
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Delta_Hedge,6692,Breakout_Delta_Hedge_SX5E,6728
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Delta_Hedge,6692,Breakout_Delta_Hedge_EM,6729
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_US_Volatilty_Sideways,6733,Range_Bound_VIX_Iron Butterfly,6737
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_USDCAD_Sideways,6743,Relative_Value_USDCAD_Straddle,6744
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_ERLS_1A,6750
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_US_Equity_Upside,5110,Breakout_SPX_Calendar_Call_Spread_Collar,6758
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_UK_Equity_Upside,5107,Breakout_UKX_Leveraged_Call_Spread_Collar,6762
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_US_Volatilty_Sideways,6733,Range_Bound_VIX_Put_Ladder,6778
MagBucket,Total Return Strategies,5002,Relative Value,5020,Relative_Value_German_10yr_Bond_2yr_Bond,6795,Relative_Value_BUND_SCHATZ,6796
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_European_Volatility_Upside,6806,Breakout_V2X_Call_Spread_Collar,6807
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Emerging_Debt_Upside,6814,Breakout_EMB_Risk_Reversal,6815
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Australian_Equity_Downside,6820,Range_Bound_SPI_Put_Spread_Ratio,6821
MagBucket,Total Return Strategies,5002,Dividends,5018,Dividends_DEDZ1_Future,6834,Dividends_DEDZ1_Future,6835
MagBucket,Total Return Strategies,5002,Breakout,5017,Breakout_Emerging_Debt_Upside,6814,Breakout_EMB_Call_Spread_Collar,6836
MagBucket,Real Assets,5001,Real Estate and Securitised,5746,Securitised,5747,Securitised_RBBN,6837
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Japanese_Equity_Downside,6152,Range_Bound_NKY_Calendar_Put_Spread_Ratio,6846
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_European_Equity_Sideways,5891,Range_Bound_SX5E_Straddle,6861
MagBucket,Total Return Strategies,5002,Range Bound,5019,Range_Bound_Global_Equity_Sideways,6862,Range_Bound_MSCI_Straddle,6863
