,Strategy,
2005-02-03 00:00:00,0.002069325,
2005-02-04 00:00:00,0.001697799,
2005-02-07 00:00:00,0.002045972,
2005-02-08 00:00:00,-0.001706079,
2005-02-09 00:00:00,0.00097755,
2005-02-10 00:00:00,0.006477272,
2005-02-11 00:00:00,0.001582748,
2005-02-14 00:00:00,-0.002098114,
2005-02-15 00:00:00,-0.004208819,
2005-02-16 00:00:00,-0.003004891,
2005-02-17 00:00:00,0.001045325,
2005-02-18 00:00:00,0.001382874,
2005-02-21 00:00:00,0.002570607,
2005-02-22 00:00:00,-0.010748348,
2005-02-23 00:00:00,-0.002511861,
2005-02-24 00:00:00,-0.000427754,
2005-02-25 00:00:00,0.000969834,
2005-02-28 00:00:00,-0.001484914,
2005-03-01 00:00:00,0.000981781,
2005-03-02 00:00:00,0.006227738,
2005-03-03 00:00:00,-0.00084274,
2005-03-04 00:00:00,-0.00104749,
2005-03-07 00:00:00,0.0047269,
2005-03-08 00:00:00,-0.00642843,
2005-03-09 00:00:00,-0.003167922,
2005-03-10 00:00:00,-0.002710146,
2005-03-11 00:00:00,-0.002190612,
2005-03-14 00:00:00,0.004901795,
2005-03-15 00:00:00,0.005655053,
2005-03-16 00:00:00,-0.006216364,
2005-03-17 00:00:00,0.002968511,
2005-03-18 00:00:00,0.007803013,
2005-03-21 00:00:00,0.004756139,
2005-03-22 00:00:00,0.000176815,
2005-03-23 00:00:00,0.003393856,
2005-03-24 00:00:00,0.001212851,
2005-03-25 00:00:00,0.000817015,
2005-03-28 00:00:00,0.004526972,
2005-03-29 00:00:00,-0.000587704,
2005-03-30 00:00:00,-0.004129844,
2005-03-31 00:00:00,-0.001770884,
2005-04-01 00:00:00,0.003422186,
2005-04-04 00:00:00,0.008278749,
2005-04-05 00:00:00,0.000219338,
2005-04-06 00:00:00,0.00107394,
2005-04-07 00:00:00,-0.000969495,
2005-04-08 00:00:00,0.004966144,
2005-04-11 00:00:00,-0.004038305,
2005-04-12 00:00:00,0.004219749,
2005-04-13 00:00:00,0.001552826,
2005-04-14 00:00:00,0.007824209,
2005-04-15 00:00:00,-0.012083575,
2005-04-18 00:00:00,-0.009182401,
2005-04-19 00:00:00,0.000797467,
2005-04-20 00:00:00,0.001010117,
2005-04-21 00:00:00,7.08584E-05,
2005-04-22 00:00:00,0.00101844,
2005-04-25 00:00:00,0.001368926,
2005-04-26 00:00:00,-0.001438198,
2005-04-27 00:00:00,-0.001013167,
2005-04-28 00:00:00,0.004914823,
2005-04-29 00:00:00,-0.002042635,
2005-05-02 00:00:00,0.003101056,
2005-05-03 00:00:00,-0.004708458,
2005-05-04 00:00:00,-0.001071088,
2005-05-05 00:00:00,0.005422811,
2005-05-06 00:00:00,0.001488609,
2005-05-09 00:00:00,-0.000360773,
2005-05-10 00:00:00,-4.87568E-05,
2005-05-11 00:00:00,0.001962091,
2005-05-12 00:00:00,-0.001162141,
2005-05-13 00:00:00,-0.000245062,
2005-05-16 00:00:00,-0.002841156,
2005-05-17 00:00:00,-0.000265647,
2005-05-18 00:00:00,-0.000420288,
2005-05-19 00:00:00,0.001598408,
2005-05-20 00:00:00,0.001019808,
2005-05-23 00:00:00,0.00015808,
2005-05-24 00:00:00,0.001612055,
2005-05-25 00:00:00,0.00048461,
2005-05-26 00:00:00,0.000968111,
2005-05-27 00:00:00,2.98328E-05,
2005-05-30 00:00:00,0.002828864,
2005-05-31 00:00:00,0.001630481,
2005-06-01 00:00:00,0.001011714,
2005-06-02 00:00:00,0.001198611,
2005-06-03 00:00:00,0.000379809,
2005-06-06 00:00:00,0.004833999,
2005-06-07 00:00:00,0.005372912,
2005-06-08 00:00:00,3.06157E-06,
2005-06-09 00:00:00,0.005670522,
2005-06-10 00:00:00,0.001209181,
2005-06-13 00:00:00,0.006009651,
2005-06-14 00:00:00,0.002195277,
2005-06-15 00:00:00,-0.004707922,
2005-06-16 00:00:00,0.00566404,
2005-06-17 00:00:00,-0.009411382,
2005-06-20 00:00:00,0.00424971,
2005-06-21 00:00:00,-0.000561225,
2005-06-22 00:00:00,0.001997369,
2005-06-23 00:00:00,-0.000479217,
2005-06-24 00:00:00,-0.002158483,
2005-06-27 00:00:00,-0.002250308,
2005-06-28 00:00:00,0.002770376,
2005-06-29 00:00:00,0.001196095,
2005-06-30 00:00:00,-0.001561819,
2005-07-01 00:00:00,0.007341122,
2005-07-04 00:00:00,0.002395729,
2005-07-05 00:00:00,-0.000734147,
2005-07-06 00:00:00,-0.002511106,
2005-07-07 00:00:00,-0.002023145,
2005-07-08 00:00:00,0.000298599,
2005-07-11 00:00:00,-0.007124581,
2005-07-12 00:00:00,-0.008395956,
2005-07-13 00:00:00,0.003122809,
2005-07-14 00:00:00,0.001984156,
2005-07-15 00:00:00,0.004516354,
2005-07-18 00:00:00,0.000725186,
2005-07-19 00:00:00,0.005921247,
2005-07-20 00:00:00,0.000872736,
2005-07-21 00:00:00,-0.012931186,
2005-07-22 00:00:00,0.002722008,
2005-07-25 00:00:00,0.002125092,
2005-07-26 00:00:00,0.003913817,
2005-07-27 00:00:00,-0.002064979,
2005-07-28 00:00:00,-0.003350288,
2005-07-29 00:00:00,-0.004634678,
2005-08-01 00:00:00,-0.002503005,
2005-08-02 00:00:00,-0.002186514,
2005-08-03 00:00:00,-0.005651022,
2005-08-04 00:00:00,-0.003240227,
2005-08-05 00:00:00,0.003993909,
2005-08-08 00:00:00,-0.002205623,
2005-08-09 00:00:00,0.001292615,
2005-08-10 00:00:00,-0.004790961,
2005-08-11 00:00:00,-0.000783198,
2005-08-12 00:00:00,-0.00043393,
2005-08-15 00:00:00,0.002436028,
2005-08-16 00:00:00,0.001542047,
2005-08-17 00:00:00,-0.000254865,
2005-08-18 00:00:00,0.00369973,
2005-08-19 00:00:00,-0.000491399,
2005-08-22 00:00:00,-0.003176403,
2005-08-23 00:00:00,0.002534706,
2005-08-24 00:00:00,-0.000605126,
2005-08-25 00:00:00,-0.000179882,
2005-08-26 00:00:00,-0.004200569,
2005-08-29 00:00:00,0.002130762,
2005-08-30 00:00:00,0.004638273,
2005-08-31 00:00:00,-0.001703017,
2005-09-01 00:00:00,-0.009044708,
2005-09-02 00:00:00,-0.006702244,
2005-09-05 00:00:00,0.003604169,
2005-09-06 00:00:00,0.002959368,
2005-09-07 00:00:00,0.003247721,
2005-09-08 00:00:00,0.0057296,
2005-09-09 00:00:00,-0.001621129,
2005-09-12 00:00:00,0.007267862,
2005-09-13 00:00:00,0.00236228,
2005-09-14 00:00:00,0.000216735,
2005-09-15 00:00:00,0.004472558,
2005-09-16 00:00:00,0.002357943,
2005-09-19 00:00:00,0.000963853,
2005-09-20 00:00:00,0.000643276,
2005-09-21 00:00:00,-0.003996499,
2005-09-22 00:00:00,0.002342183,
2005-09-23 00:00:00,0.002986527,
2005-09-26 00:00:00,0.00088645,
2005-09-27 00:00:00,0.00284647,
2005-09-28 00:00:00,0.004203903,
2005-09-29 00:00:00,0.002455233,
2005-09-30 00:00:00,-0.001603442,
2005-10-03 00:00:00,0.008741311,
2005-10-04 00:00:00,0.000475826,
2005-10-05 00:00:00,-0.003031281,
2005-10-06 00:00:00,-0.008265773,
2005-10-07 00:00:00,0.002491234,
2005-10-10 00:00:00,0.006719259,
2005-10-11 00:00:00,-0.000355758,
2005-10-12 00:00:00,0.001339781,
2005-10-13 00:00:00,0.001841213,
2005-10-14 00:00:00,-0.004352951,
2005-10-17 00:00:00,0.006080592,
2005-10-18 00:00:00,0.004676294,
2005-10-19 00:00:00,-0.001098258,
2005-10-20 00:00:00,0.00266916,
2005-10-21 00:00:00,-0.002880059,
2005-10-24 00:00:00,0.001273555,
2005-10-25 00:00:00,-0.006145434,
2005-10-26 00:00:00,0.005930856,
2005-10-27 00:00:00,-0.001313234,
2005-10-28 00:00:00,-0.000825417,
2005-10-31 00:00:00,0.004369936,
2005-11-01 00:00:00,0.000327784,
2005-11-02 00:00:00,-0.004384097,
2005-11-03 00:00:00,0.001090086,
2005-11-04 00:00:00,0.003660041,
2005-11-07 00:00:00,0.000499317,
2005-11-08 00:00:00,-0.000538523,
2005-11-09 00:00:00,0.003336047,
2005-11-10 00:00:00,0.001559165,
2005-11-11 00:00:00,0.000652196,
2005-11-14 00:00:00,0.001439196,
2005-11-15 00:00:00,0.003776102,
2005-11-16 00:00:00,0.002311628,
2005-11-17 00:00:00,-0.003137212,
2005-11-18 00:00:00,0.001024882,
2005-11-21 00:00:00,-0.001638927,
2005-11-22 00:00:00,0.002024245,
2005-11-23 00:00:00,-0.00180141,
2005-11-24 00:00:00,0.001650783,
2005-11-25 00:00:00,0.003464641,
2005-11-28 00:00:00,-0.002591104,
2005-11-29 00:00:00,0.002861508,
2005-11-30 00:00:00,-9.11672E-05,
2005-12-01 00:00:00,0.006194478,
2005-12-02 00:00:00,0.00250617,
2005-12-05 00:00:00,0.004028162,
2005-12-06 00:00:00,-0.003153629,
2005-12-07 00:00:00,-0.001599866,
2005-12-08 00:00:00,-0.005985696,
2005-12-09 00:00:00,0.001071086,
2005-12-12 00:00:00,-0.003493068,
2005-12-13 00:00:00,0.00054672,
2005-12-14 00:00:00,-0.017784301,
2005-12-15 00:00:00,-0.003419951,
2005-12-16 00:00:00,-0.00458366,
2005-12-19 00:00:00,-0.000147141,
2005-12-20 00:00:00,0.001129359,
2005-12-21 00:00:00,0.002269593,
2005-12-22 00:00:00,-0.003778637,
2005-12-23 00:00:00,-0.000930971,
2005-12-26 00:00:00,0.002553759,
2005-12-27 00:00:00,0.000555943,
2005-12-28 00:00:00,0.001535474,
2005-12-29 00:00:00,0.00366471,
2005-12-30 00:00:00,0.001705855,
2006-01-02 00:00:00,-0.000189813,
2006-01-03 00:00:00,-0.008309684,
2006-01-04 00:00:00,-0.001731605,
2006-01-05 00:00:00,-0.003008595,
2006-01-06 00:00:00,-0.003566361,
2006-01-09 00:00:00,0.001578001,
2006-01-10 00:00:00,0.003296658,
2006-01-11 00:00:00,0.000413274,
2006-01-12 00:00:00,0.000777514,
2006-01-13 00:00:00,-0.000990921,
2006-01-16 00:00:00,0.001978557,
2006-01-17 00:00:00,0.001063552,
2006-01-18 00:00:00,-0.003832282,
2006-01-19 00:00:00,-0.00363857,
2006-01-20 00:00:00,0.002355903,
2006-01-23 00:00:00,-0.010553426,
2006-01-24 00:00:00,-0.000690954,
2006-01-25 00:00:00,0.005322549,
2006-01-26 00:00:00,0.001740939,
2006-01-27 00:00:00,0.00691175,
2006-01-30 00:00:00,0.003561813,
2006-01-31 00:00:00,-0.001621355,
2006-02-01 00:00:00,0.003616454,
2006-02-02 00:00:00,0.002856635,
2006-02-03 00:00:00,0.004982443,
2006-02-06 00:00:00,-0.001432147,
2006-02-07 00:00:00,-0.003507942,
2006-02-08 00:00:00,0.001176538,
2006-02-09 00:00:00,0.000618082,
2006-02-10 00:00:00,-0.002497438,
2006-02-13 00:00:00,0.001214215,
2006-02-14 00:00:00,-0.001511148,
2006-02-15 00:00:00,0.000267759,
2006-02-16 00:00:00,-0.000636878,
2006-02-17 00:00:00,0.000687172,
2006-02-20 00:00:00,0.000316749,
2006-02-21 00:00:00,0.001014486,
2006-02-22 00:00:00,-0.002137252,
2006-02-23 00:00:00,-0.007275424,
2006-02-24 00:00:00,0.001240802,
2006-02-27 00:00:00,-0.002469614,
2006-02-28 00:00:00,-0.001771867,
2006-03-01 00:00:00,0.001946028,
2006-03-02 00:00:00,0.000972984,
2006-03-03 00:00:00,-0.00063496,
2006-03-06 00:00:00,0.001766499,
2006-03-07 00:00:00,0.000621848,
2006-03-08 00:00:00,-0.000787121,
2006-03-09 00:00:00,-0.000831535,
2006-03-10 00:00:00,0.003993821,
2006-03-13 00:00:00,-0.001030513,
2006-03-14 00:00:00,-0.012158564,
2006-03-15 00:00:00,0.002169589,
2006-03-16 00:00:00,-0.009410991,
2006-03-17 00:00:00,-0.005770573,
2006-03-20 00:00:00,-0.004548115,
2006-03-21 00:00:00,0.006222718,
2006-03-22 00:00:00,0.00071627,
2006-03-23 00:00:00,0.00603884,
2006-03-24 00:00:00,-0.005353071,
2006-03-27 00:00:00,-0.007025301,
2006-03-28 00:00:00,-0.001320222,
2006-03-29 00:00:00,0.006947112,
2006-03-30 00:00:00,-0.00411843,
2006-03-31 00:00:00,0.004391355,
2006-04-03 00:00:00,0.000328715,
2006-04-04 00:00:00,-0.010418349,
2006-04-05 00:00:00,0.002730404,
2006-04-06 00:00:00,0.002304257,
2006-04-07 00:00:00,0.004612234,
2006-04-10 00:00:00,0.001674111,
2006-04-11 00:00:00,-0.000301542,
2006-04-12 00:00:00,0.00168436,
2006-04-13 00:00:00,0.000783966,
2006-04-14 00:00:00,0.000736679,
2006-04-17 00:00:00,-0.010598097,
2006-04-18 00:00:00,6.46951E-05,
2006-04-19 00:00:00,-0.001794099,
2006-04-20 00:00:00,-5.07179E-05,
2006-04-21 00:00:00,-0.000508432,
2006-04-24 00:00:00,-0.005553329,
2006-04-25 00:00:00,-0.00097441,
2006-04-26 00:00:00,0.002050196,
2006-04-27 00:00:00,-0.004073445,
2006-04-28 00:00:00,-0.001634293,
2006-05-01 00:00:00,-0.003472332,
2006-05-02 00:00:00,0.00237906,
2006-05-03 00:00:00,0.00154831,
2006-05-04 00:00:00,-0.00094289,
2006-05-05 00:00:00,-0.005057053,
2006-05-08 00:00:00,-0.004682079,
2006-05-09 00:00:00,-0.002230392,
2006-05-10 00:00:00,-0.002821243,
2006-05-11 00:00:00,0.003205616,
2006-05-12 00:00:00,-0.005053051,
2006-05-15 00:00:00,-0.005010341,
2006-05-16 00:00:00,0.00306443,
2006-05-17 00:00:00,-0.002664873,
2006-05-18 00:00:00,0.001788613,
2006-05-19 00:00:00,0.002139753,
2006-05-22 00:00:00,-0.003828598,
2006-05-23 00:00:00,0.001788232,
2006-05-24 00:00:00,0.005687197,
2006-05-25 00:00:00,0.00028637,
2006-05-26 00:00:00,0.006037391,
2006-05-29 00:00:00,0.000367823,
2006-05-30 00:00:00,-0.005468852,
2006-05-31 00:00:00,-0.000942152,
2006-06-01 00:00:00,-0.002395149,
2006-06-02 00:00:00,-0.004312185,
2006-06-05 00:00:00,-9.86858E-05,
2006-06-06 00:00:00,0.002019058,
2006-06-07 00:00:00,2.27385E-05,
2006-06-08 00:00:00,0.007222501,
2006-06-09 00:00:00,0.004004708,
2006-06-12 00:00:00,0.002009489,
2006-06-13 00:00:00,-0.001652352,
2006-06-14 00:00:00,-0.001610381,
2006-06-15 00:00:00,-0.001609063,
2006-06-16 00:00:00,-0.000104691,
2006-06-19 00:00:00,0.00220391,
2006-06-20 00:00:00,-5.2375E-05,
2006-06-21 00:00:00,6.0993E-05,
2006-06-22 00:00:00,0.000245585,
2006-06-23 00:00:00,-0.000638624,
2006-06-26 00:00:00,-0.000279878,
2006-06-27 00:00:00,0.000942571,
2006-06-28 00:00:00,-0.003671192,
2006-06-29 00:00:00,0.001954442,
2006-06-30 00:00:00,-0.004195156,
2006-07-03 00:00:00,0.001944235,
2006-07-04 00:00:00,0.001905892,
2006-07-05 00:00:00,0.002259155,
2006-07-06 00:00:00,-0.001129577,
2006-07-07 00:00:00,-0.003270287,
2006-07-10 00:00:00,-3.9973E-05,
2006-07-11 00:00:00,0.001922972,
2006-07-12 00:00:00,0.004831066,
2006-07-13 00:00:00,0.000852833,
2006-07-14 00:00:00,0.006222476,
2006-07-17 00:00:00,0.002707081,
2006-07-18 00:00:00,-0.000944424,
2006-07-19 00:00:00,0.001054975,
2006-07-20 00:00:00,0.000413364,
2006-07-21 00:00:00,-0.003788046,
2006-07-24 00:00:00,0.002966682,
2006-07-25 00:00:00,0.002297526,
2006-07-26 00:00:00,0.001020376,
2006-07-27 00:00:00,-0.006056905,
2006-07-28 00:00:00,-0.003281082,
2006-07-31 00:00:00,-0.001373597,
2006-08-01 00:00:00,0.002420707,
2006-08-02 00:00:00,-0.000330662,
2006-08-03 00:00:00,0.000479855,
2006-08-04 00:00:00,-0.001101825,
2006-08-07 00:00:00,0.002228003,
2006-08-08 00:00:00,3.97752E-05,
2006-08-09 00:00:00,0.005001399,
2006-08-10 00:00:00,0.004450936,
2006-08-11 00:00:00,0.002002177,
2006-08-14 00:00:00,-0.001182365,
2006-08-15 00:00:00,5.89968E-05,
2006-08-16 00:00:00,-0.000884521,
2006-08-17 00:00:00,-0.004767498,
2006-08-18 00:00:00,0.000250301,
2006-08-21 00:00:00,0.005177403,
2006-08-22 00:00:00,0.000736223,
2006-08-23 00:00:00,-0.001008735,
2006-08-24 00:00:00,-0.000960655,
2006-08-25 00:00:00,0.000471748,
2006-08-28 00:00:00,0.002974013,
2006-08-29 00:00:00,-0.001288557,
2006-08-30 00:00:00,0.004426435,
2006-08-31 00:00:00,0.00066609,
2006-09-01 00:00:00,-0.000917786,
2006-09-04 00:00:00,-0.001403078,
2006-09-05 00:00:00,0.000981267,
2006-09-06 00:00:00,0.000129762,
2006-09-07 00:00:00,-0.007930159,
2006-09-08 00:00:00,-0.004083886,
2006-09-11 00:00:00,0.006506325,
2006-09-12 00:00:00,0.001211274,
2006-09-13 00:00:00,-0.00176783,
2006-09-14 00:00:00,0.004898286,
2006-09-15 00:00:00,-0.003564819,
2006-09-18 00:00:00,0.003996938,
2006-09-19 00:00:00,-0.002113894,
2006-09-20 00:00:00,0.001168404,
2006-09-21 00:00:00,-0.003273459,
2006-09-22 00:00:00,-0.00372958,
2006-09-25 00:00:00,0.000187189,
2006-09-26 00:00:00,0.002107148,
2006-09-27 00:00:00,0.008826443,
2006-09-28 00:00:00,0.002604267,
2006-09-29 00:00:00,-0.001548982,
2006-10-02 00:00:00,0.001769253,
2006-10-03 00:00:00,0.001457365,
2006-10-04 00:00:00,-0.000540007,
2006-10-05 00:00:00,-1.35593E-05,
2006-10-06 00:00:00,0.001820807,
2006-10-09 00:00:00,0.002366331,
2006-10-10 00:00:00,0.002091029,
2006-10-11 00:00:00,0.000552682,
2006-10-12 00:00:00,0.000619194,
2006-10-13 00:00:00,0.003461906,
2006-10-16 00:00:00,-0.003107946,
2006-10-17 00:00:00,-0.002953071,
2006-10-18 00:00:00,0.001394352,
2006-10-19 00:00:00,0.00086026,
2006-10-20 00:00:00,0.003540191,
2006-10-23 00:00:00,0.001296236,
2006-10-24 00:00:00,0.002322749,
2006-10-25 00:00:00,0.000346657,
2006-10-26 00:00:00,-0.002534082,
2006-10-27 00:00:00,-0.003236089,
2006-10-30 00:00:00,0.003583703,
2006-10-31 00:00:00,0.004992617,
2006-11-01 00:00:00,0.004990677,
2006-11-02 00:00:00,-0.000412237,
2006-11-03 00:00:00,0.000144824,
2006-11-06 00:00:00,0.008597156,
2006-11-07 00:00:00,-0.002983987,
2006-11-08 00:00:00,-0.002149526,
2006-11-09 00:00:00,-7.28118E-05,
2006-11-10 00:00:00,-0.004650093,
2006-11-13 00:00:00,0.001841789,
2006-11-14 00:00:00,-0.003741448,
2006-11-15 00:00:00,0.004068055,
2006-11-16 00:00:00,0.004339723,
2006-11-17 00:00:00,-0.002160527,
2006-11-20 00:00:00,0.006696224,
2006-11-21 00:00:00,0.001569756,
2006-11-22 00:00:00,-0.003745793,
2006-11-23 00:00:00,-0.004323221,
2006-11-24 00:00:00,0.00149289,
2006-11-27 00:00:00,0.001752961,
2006-11-28 00:00:00,0.008029631,
2006-11-29 00:00:00,0.004858129,
2006-11-30 00:00:00,0.008320789,
2006-12-01 00:00:00,-0.000197332,
2006-12-04 00:00:00,3.09492E-05,
2006-12-05 00:00:00,-0.004653394,
2006-12-06 00:00:00,-8.21248E-05,
2006-12-07 00:00:00,0.001340205,
2006-12-08 00:00:00,0.004012138,
2006-12-11 00:00:00,0.000942384,
2006-12-12 00:00:00,0.002797289,
2006-12-13 00:00:00,0.001322428,
2006-12-14 00:00:00,-0.002252555,
2006-12-15 00:00:00,-0.003741299,
2006-12-18 00:00:00,0.000795887,
2006-12-19 00:00:00,0.005192235,
2006-12-20 00:00:00,0.003115624,
2006-12-21 00:00:00,-0.000923363,
2006-12-22 00:00:00,0.002074333,
2006-12-25 00:00:00,0.001624771,
2006-12-26 00:00:00,0.000701551,
2006-12-27 00:00:00,-0.003746293,
2006-12-28 00:00:00,0.003517685,
2006-12-29 00:00:00,0.004964807,
2007-01-01 00:00:00,-0.000763842,
2007-01-02 00:00:00,0.006008634,
2007-01-03 00:00:00,-0.001037788,
2007-01-04 00:00:00,-0.008650448,
2007-01-05 00:00:00,-0.008356906,
2007-01-08 00:00:00,0.000263157,
2007-01-09 00:00:00,0.004762982,
2007-01-10 00:00:00,-0.002349466,
2007-01-11 00:00:00,0.004259223,
2007-01-12 00:00:00,-0.001031718,
2007-01-15 00:00:00,0.001493867,
2007-01-16 00:00:00,0.002108837,
2007-01-17 00:00:00,-0.000200035,
2007-01-18 00:00:00,0.003953733,
2007-01-19 00:00:00,0.000482332,
2007-01-22 00:00:00,0.002313985,
2007-01-23 00:00:00,0.00169887,
2007-01-24 00:00:00,-0.00427592,
2007-01-25 00:00:00,0.000852653,
2007-01-26 00:00:00,0.000363773,
2007-01-29 00:00:00,0.002970009,
2007-01-30 00:00:00,-0.002331112,
2007-01-31 00:00:00,-0.00157234,
2007-02-01 00:00:00,-0.004517089,
2007-02-02 00:00:00,0.002919862,
2007-02-05 00:00:00,-0.001710228,
2007-02-06 00:00:00,-0.001092507,
2007-02-07 00:00:00,0.003880447,
2007-02-08 00:00:00,0.00440831,
2007-02-09 00:00:00,-0.001579243,
2007-02-12 00:00:00,0.000328052,
2007-02-13 00:00:00,-0.000920487,
2007-02-14 00:00:00,0.002978953,
2007-02-15 00:00:00,-0.005710255,
2007-02-16 00:00:00,-0.00135371,
2007-02-19 00:00:00,0.003198387,
2007-02-20 00:00:00,0.004379768,
2007-02-21 00:00:00,0.005751668,
2007-02-22 00:00:00,0.001665305,
2007-02-23 00:00:00,-0.000462271,
2007-02-26 00:00:00,-0.000987366,
2007-02-27 00:00:00,-0.006673896,
2007-02-28 00:00:00,-0.002732307,
2007-03-01 00:00:00,-0.005258584,
2007-03-02 00:00:00,-0.00568905,
2007-03-05 00:00:00,-0.013292466,
2007-03-06 00:00:00,0.001584223,
2007-03-07 00:00:00,0.004879327,
2007-03-08 00:00:00,0.003652738,
2007-03-09 00:00:00,0.005296818,
2007-03-12 00:00:00,0.000524634,
2007-03-13 00:00:00,0.001751303,
2007-03-14 00:00:00,-0.004429898,
2007-03-15 00:00:00,0.005302009,
2007-03-16 00:00:00,0.001940391,
2007-03-19 00:00:00,0.005887687,
2007-03-20 00:00:00,-0.00034258,
2007-03-21 00:00:00,0.001057542,
2007-03-22 00:00:00,0.007859676,
2007-03-23 00:00:00,-0.001496292,
2007-03-26 00:00:00,0.00410706,
2007-03-27 00:00:00,-0.00064922,
2007-03-28 00:00:00,-0.005050396,
2007-03-29 00:00:00,0.004777284,
2007-03-30 00:00:00,-0.000550086,
2007-04-02 00:00:00,0.003004716,
2007-04-03 00:00:00,0.00294795,
2007-04-04 00:00:00,0.000238819,
2007-04-05 00:00:00,4.54959E-05,
2007-04-06 00:00:00,0.001348158,
2007-04-09 00:00:00,0.000153284,
2007-04-10 00:00:00,0.001808686,
2007-04-11 00:00:00,0.0009638,
2007-04-12 00:00:00,-0.000821257,
2007-04-13 00:00:00,0.002492729,
2007-04-16 00:00:00,0.002134416,
2007-04-17 00:00:00,-0.000195902,
2007-04-18 00:00:00,-0.003830632,
2007-04-19 00:00:00,0.000510173,
2007-04-20 00:00:00,0.001187573,
2007-04-23 00:00:00,-0.000958558,
2007-04-24 00:00:00,-0.000601015,
2007-04-25 00:00:00,-4.31184E-05,
2007-04-26 00:00:00,0.000680232,
2007-04-27 00:00:00,0.001490104,
2007-04-30 00:00:00,-0.000598957,
2007-05-01 00:00:00,0.000210477,
2007-05-02 00:00:00,-0.000444331,
2007-05-03 00:00:00,-0.001252096,
2007-05-04 00:00:00,0.000590388,
2007-05-07 00:00:00,-0.00060426,
2007-05-08 00:00:00,-0.001100243,
2007-05-09 00:00:00,8.27928E-05,
2007-05-10 00:00:00,-0.000799767,
2007-05-11 00:00:00,0.0007941,
2007-05-14 00:00:00,0.000859263,
2007-05-15 00:00:00,-0.001655926,
2007-05-16 00:00:00,0.002018618,
2007-05-17 00:00:00,-0.001908536,
2007-05-18 00:00:00,-0.002741326,
2007-05-21 00:00:00,-0.00090047,
2007-05-22 00:00:00,0.000840756,
2007-05-23 00:00:00,0.001979484,
2007-05-24 00:00:00,-0.002355895,
2007-05-25 00:00:00,0.000727558,
2007-05-28 00:00:00,0.00044567,
2007-05-29 00:00:00,-0.001164856,
2007-05-30 00:00:00,-0.002025021,
2007-05-31 00:00:00,0.003346449,
2007-06-01 00:00:00,0.001067809,
2007-06-04 00:00:00,0.000101102,
2007-06-05 00:00:00,0.002632229,
2007-06-06 00:00:00,-0.005096069,
2007-06-07 00:00:00,0.004280505,
2007-06-08 00:00:00,-0.000869454,
2007-06-11 00:00:00,-0.002330652,
2007-06-12 00:00:00,0.002801479,
2007-06-13 00:00:00,0.003751178,
2007-06-14 00:00:00,0.003095242,
2007-06-15 00:00:00,0.008039979,
2007-06-18 00:00:00,0.003462719,
2007-06-19 00:00:00,8.32737E-05,
2007-06-20 00:00:00,0.008419761,
2007-06-21 00:00:00,0.000655818,
2007-06-22 00:00:00,0.006397064,
2007-06-25 00:00:00,-0.002000293,
2007-06-26 00:00:00,-0.003176633,
2007-06-27 00:00:00,-0.006584952,
2007-06-28 00:00:00,0.009232456,
2007-06-29 00:00:00,0.004315633,
2007-07-02 00:00:00,-0.000390579,
2007-07-03 00:00:00,0.000467507,
2007-07-04 00:00:00,0.000583461,
2007-07-05 00:00:00,0.002080537,
2007-07-06 00:00:00,0.002134074,
2007-07-09 00:00:00,0.00193671,
2007-07-10 00:00:00,-0.004985066,
2007-07-11 00:00:00,0.001216997,
2007-07-12 00:00:00,0.003197953,
2007-07-13 00:00:00,0.001483177,
2007-07-16 00:00:00,0.000758065,
2007-07-17 00:00:00,0.002405983,
2007-07-18 00:00:00,-9.55013E-05,
2007-07-19 00:00:00,-4.49076E-05,
2007-07-20 00:00:00,-0.000253724,
2007-07-23 00:00:00,0.001500303,
2007-07-24 00:00:00,-0.001319313,
2007-07-25 00:00:00,-0.006920461,
2007-07-26 00:00:00,-0.00700855,
2007-07-27 00:00:00,-0.013270059,
2007-07-30 00:00:00,-0.000445459,
2007-07-31 00:00:00,0.004552902,
2007-08-01 00:00:00,-0.004080141,
2007-08-02 00:00:00,0.002757319,
2007-08-03 00:00:00,0.000815511,
2007-08-06 00:00:00,-0.004203992,
2007-08-07 00:00:00,-0.000321446,
2007-08-08 00:00:00,0.006567808,
2007-08-09 00:00:00,-0.005640549,
2007-08-10 00:00:00,-0.007402977,
2007-08-13 00:00:00,-0.001599439,
2007-08-14 00:00:00,-0.003768114,
2007-08-15 00:00:00,-0.003982376,
2007-08-16 00:00:00,-0.021928882,
2007-08-17 00:00:00,0.000927697,
2007-08-20 00:00:00,0.005981208,
2007-08-21 00:00:00,-0.001332373,
2007-08-22 00:00:00,0.00323464,
2007-08-23 00:00:00,0.007568744,
2007-08-24 00:00:00,0.003023495,
2007-08-27 00:00:00,0.00207483,
2007-08-28 00:00:00,0.002043775,
2007-08-29 00:00:00,0.000242763,
2007-08-30 00:00:00,0.001435996,
2007-08-31 00:00:00,-0.000364901,
2007-09-03 00:00:00,-0.002197065,
2007-09-04 00:00:00,-0.00229515,
2007-09-05 00:00:00,0.000871119,
2007-09-06 00:00:00,0.00085775,
2007-09-07 00:00:00,1.16471E-05,
2007-09-10 00:00:00,0.002906814,
2007-09-11 00:00:00,0.004601293,
2007-09-12 00:00:00,0.005016249,
2007-09-13 00:00:00,0.002325449,
2007-09-14 00:00:00,-0.006186612,
