rn,EURUSDCR Curncy,.EURUSDCC Index,.EURCSG Index,.EURCSF Index,.EURCSI Index,.USDCS Index,.ECBFEDTA Index,CESIEUR Index,CESIUSD Index,.EUREQFLO Index,WIRAWRLD Index,GTDEM10YR Corp,GTFRF10YR Corp,GTITL10YR Corp,USGG10YR Index,EUCRBRDT Index,USCRWTIC Index,MPMIEZCA Index,MPMIUSCA Index,.EURPERS Index,GTDEMII10YR Corp,GTFRFII10YR Corp,GTITLII10YR Corp,GTII10 Govt,CTOTEUR Index,CTOTUSD Index
2015-04-28,90.8622,-0.435,0.4366,0.623,1.2332,1.4424,-1900.1444,16.2,-58.5,944632.3,11522529.1,0.162,0.422,1.377,2.0034,62.67,57.06,53.9,55.7,307.4523,-1.21,-0.964,0.179,0.105,-5.82,-15.23
2015-04-29,92.3104,-0.39,0.5223,0.729,1.3247,1.4817,-1840.6346,17.2,-66.8,946482.5,11522529.1,0.284,0.565,1.504,2.0388,63.66,58.58,53.9,55.7,314.6971,-1.129,-0.843,0.276,0.113,-6.03,-15.4
2015-04-30,92.8971,-0.41,0.5882,0.7925,1.3367,1.4647,-1824.109,11.9,-62.2,948182.5,11522529.1,0.364,0.638,1.496,2.0317,64.86,59.63,53.9,55.7,290.01,-1.127,-0.795,0.266,0.104,-6.3,-15.55
2015-05-01,92.7634,-0.345,0.5966,0.8035,1.3106,1.5186,-1814.4769,10.8,-62.3,948182.5,11541149,0.37,0.647,1.463,2.1135,65.4,59.15,53.9,55.7,287.9663,-1.122,-0.794,0.257,0.168,-6.29,-15.51
2015-05-02,92.7634,-0.345,0.5966,0.8035,1.3106,1.5186,-1814.4769,10.8,-62.3,948182.5,11541149,0.37,0.647,1.463,2.1135,65.4,59.15,53.9,55.7,287.9663,-1.122,-0.794,0.257,0.168,-6.29,-15.51
2015-05-03,92.7634,-0.345,0.5966,0.8035,1.3106,1.5186,-1814.4769,10.8,-62.3,948182.5,11541149,0.37,0.647,1.463,2.1135,65.4,59.15,53.9,55.7,287.9663,-1.122,-0.794,0.257,0.168,-6.29,-15.51
2015-05-04,92.4306,-0.405,0.671,0.876,1.3693,1.5449,-1823.9671,6.5,-56.1,946082.5,11541149,0.452,0.724,1.53,2.144,65.34,58.93,53.9,55.7,283.7743,-1.028,-0.698,0.282,0.213,-6.33,-15.48
2015-05-05,92.7771,-0.415,0.7391,0.983,1.6111,1.5623,-1814.0024,5.2,-65.3,943982.6,11541149,0.514,0.816,1.803,2.1853,66.37,60.4,53.9,55.7,308.681,-0.967,-0.597,0.576,0.251,-6.43,-15.59
2015-05-06,93.7861,-0.405,0.8072,1.059,1.7077,1.608,-1786.2613,19,-67.3,948783.6,11541149,0.585,0.899,1.913,2.2431,66.22,60.93,53.9,55.7,315.631,-0.908,-0.547,0.693,0.332,-6.44,-15.64
2015-05-07,93.3208,-0.415,0.7968,1.054,1.5904,1.5487,-1799.5476,17.1,-64.7,945983.6,11541149,0.589,0.893,1.772,2.18,64.15,58.94,53.9,55.7,299.3127,-0.86,-0.541,0.617,0.288,-6.22,-15.51
2015-05-08,92.7561,-0.405,0.7539,0.9945,1.5158,1.5759,-1809.7443,14.2,-64.3,942183.6,11554160.2,0.546,0.834,1.673,2.1478,64.31,59.39,53.9,55.7,291.525,-0.882,-0.614,0.56,0.263,-6.41,-15.52
2015-05-09,92.7561,-0.405,0.7539,0.9945,1.5158,1.5759,-1809.7443,14.2,-64.3,942183.6,11554160.2,0.546,0.834,1.673,2.1478,64.31,59.39,53.9,55.7,291.525,-0.882,-0.614,0.56,0.263,-6.41,-15.52
2015-05-10,92.7561,-0.405,0.7539,0.9945,1.5158,1.5759,-1809.7443,14.2,-64.3,942183.6,11554160.2,0.546,0.834,1.673,2.1478,64.31,59.39,53.9,55.7,291.525,-0.882,-0.614,0.56,0.263,-6.41,-15.52
2015-05-11,92.4151,-0.405,0.8173,1.0555,1.6085,1.6637,-1819.4935,10.5,-61,939683.6,11554160.2,0.609,0.9,1.765,2.2797,63.87,59.25,53.9,55.7,296.8088,-0.839,-0.572,0.602,0.397,-6.33,-15.52
2015-05-12,93.068,-0.405,0.8751,1.115,1.6833,1.6528,-1800.7085,9.1,-59.5,935685.5,11554160.2,0.674,0.969,1.846,2.2489,66.29,60.75,53.9,55.7,296.0556,-0.799,-0.513,0.646,0.363,-6.59,-15.7
2015-05-13,94.1763,-0.405,0.9151,1.1375,1.7228,1.7165,-1797.3302,2.5,-63.8,934697.9,11554160.2,0.723,0.996,1.889,2.2926,65.83,60.5,53.9,55.7,286.3721,-0.769,-0.501,0.649,0.398,-6.63,-15.66
2015-05-14,94.2411,-0.415,0.8877,1.1045,1.6857,1.686,-1795.4279,2.2,-62,934697.9,11554160.2,0.701,0.969,1.853,2.2301,65.74,59.88,53.9,55.7,285.5844,-0.77,-0.495,0.608,0.364,-6.66,-15.54
2015-05-15,94.836,-0.38,0.8222,1.046,1.6285,1.6062,-1765.9713,1.9,-71.6,935297.9,11563275.2,0.623,0.899,1.768,2.1424,65.79,59.69,53.9,55.7,289.7871,-0.811,-0.564,0.536,0.289,-6.66,-15.54
2015-05-16,94.836,-0.38,0.8222,1.046,1.6285,1.6062,-1765.9713,1.9,-71.6,935297.9,11563275.2,0.623,0.899,1.768,2.1424,65.79,59.69,53.9,55.7,289.7871,-0.811,-0.564,0.536,0.289,-6.66,-15.54
2015-05-17,94.836,-0.38,0.8222,1.046,1.6285,1.6062,-1765.9713,1.9,-71.6,935297.9,11563275.2,0.623,0.899,1.768,2.1424,65.79,59.69,53.9,55.7,289.7871,-0.811,-0.564,0.536,0.289,-6.66,-15.54
2015-05-18,94.0064,-0.375,0.8459,1.0805,1.7477,1.657,-1789.8575,0.6,-72.4,935297.9,11563275.2,0.648,0.932,1.889,2.2337,65.58,59.43,53.9,55.7,306.36,-0.807,-0.544,0.661,0.357,-6.61,-15.51
2015-05-19,92.3155,-0.405,0.8076,1.03,1.6917,1.6753,-1838.5855,-4.5,-64.5,936647.9,11563275.2,0.593,0.869,1.804,2.2886,63.16,57.26,53.9,55.7,301.0681,-0.845,-0.612,0.578,0.415,-6.33,-15.33
2015-05-20,91.9082,-0.42,0.8462,1.074,1.761,1.6629,-1829.4858,-6.2,-64.3,937747.9,11563275.2,0.631,0.914,1.861,2.2479,63.66,58.48,53.9,55.7,304.2724,-0.796,-0.55,0.663,0.355,-6.37,-15.41
2015-05-21,92.1966,-0.39,0.8622,1.0825,1.723,1.6168,-1821.1256,-11.7,-65.3,937747.9,11563275.2,0.638,0.92,1.839,2.1898,65.39,59.97,53.9,55.7,303.2169,-0.765,-0.512,0.696,0.322,-6.53,-15.55
2015-05-22,91.2014,-0.415,0.8216,1.055,1.7371,1.595,-1834.4524,-11.1,-62.1,944147.9,11562201.6,0.602,0.893,1.854,2.2092,64.78,59.02,53.9,55.7,310.7238,-0.779,-0.522,0.715,0.317,-6.36,-15.48
2015-05-23,91.2014,-0.415,0.8216,1.055,1.7371,1.595,-1834.4524,-11.1,-62.1,944147.9,11562201.6,0.602,0.893,1.854,2.2092,64.78,59.02,53.9,55.7,310.7238,-0.779,-0.522,0.715,0.317,-6.36,-15.48
2015-05-24,91.2014,-0.415,0.8216,1.055,1.7371,1.595,-1834.4524,-11.1,-62.1,944147.9,11562201.6,0.602,0.893,1.854,2.2092,64.78,59.02,53.9,55.7,310.7238,-0.779,-0.522,0.715,0.317,-6.36,-15.48
2015-05-25,90.9681,-0.425,0.8188,1.0555,1.729,1.595,-1841.1796,-11.1,-62.1,944147.9,11562201.6,0.603,0.892,1.848,2.2092,65.12,59.02,53.9,55.7,310.4313,-0.778,-0.522,0.708,0.317,-6.36,-15.48
2015-05-26,90.1883,-0.41,0.7749,1.0205,1.793,1.5266,-1863.7635,-11.2,-56.8,944147.9,11562201.6,0.545,0.852,1.935,2.139,62.49,58.03,53.9,55.7,329.7559,-0.768,-0.509,0.888,0.298,-6.14,-15.37
2015-05-27,90.1122,-0.43,0.7849,1.025,1.722,1.4799,-1849.5228,-11,-55.6,945747.9,11562201.6,0.553,0.852,1.855,2.1285,61.1,57.51,53.9,55.7,308.1362,-0.727,-0.458,0.865,0.321,-6.04,-15.3
2015-05-28,90.5082,-0.43,0.7583,1.009,1.7176,1.5065,-1837.9906,-11.8,-56.8,945747.9,11562201.6,0.529,0.837,1.863,2.1355,61.31,57.68,53.9,55.7,314.0348,-0.748,-0.493,0.811,0.332,-5.96,-15.26
2015-05-29,90.9705,-0.42,0.7148,0.9705,1.7076,1.5162,-1809.0317,-13.9,-54.2,947348.1,11570961.8,0.486,0.794,1.846,2.1214,63.89,60.3,53.9,55.7,320.5605,-0.831,-0.568,0.742,0.299,-6.15,-15.49
2015-05-30,90.9705,-0.42,0.7148,0.9705,1.7076,1.5162,-1809.0317,-13.9,-54.2,947348.1,11570961.8,0.486,0.794,1.846,2.1214,63.89,60.3,53.9,55.7,320.5605,-0.831,-0.568,0.742,0.299,-6.15,-15.49
2015-05-31,90.9705,-0.42,0.7148,0.9705,1.7076,1.5162,-1809.0317,-13.9,-54.2,947348.1,11570961.8,0.486,0.794,1.846,2.1214,63.89,60.3,53.9,55.7,320.5605,-0.831,-0.568,0.742,0.299,-6.15,-15.49
2015-06-01,90.4144,-0.425,0.7591,1.031,1.8206,1.5346,-1825.2234,-13.9,-52.5,947348.1,11570961.8,0.54,0.861,1.977,2.1794,64.11,60.2,53.9,55.7,329.4431,-0.812,-0.512,0.838,0.359,-6.12,-15.47
2015-06-02,92.5328,-0.42,0.9104,1.17,1.939,1.6098,-1763.3567,-5.5,-53.1,948048.2,11570961.8,0.713,1.022,2.124,2.2624,64.41,61.26,53.9,55.7,320.3527,-0.692,-0.379,0.946,0.419,-6.27,-15.5
2015-06-03,93.1937,-0.385,1.0676,1.3115,1.9939,1.6917,-1745.4024,4.6,-51.5,948948.6,11570961.8,0.881,1.169,2.178,2.3642,62.66,59.64,53.9,55.7,296.5386,-0.316,-0.225,1.001,0.519,-6.07,-15.34
2015-06-04,93.4655,-0.415,1.0254,1.285,1.9762,1.6463,-1737.4274,4.4,-50.5,948948.6,11570961.8,0.837,1.14,2.142,2.307,61.03,58,53.9,55.7,303.451,-0.37,-0.279,0.948,0.481,-5.9,-15.19
2015-06-05,92.0232,-0.435,1.0241,1.304,2.0449,1.6989,-1766.5186,6,-47.9,950348.6,11570961.8,0.843,1.161,2.238,2.4076,62.18,59.13,53.9,55.7,314.9074,-0.384,-0.299,1.03,0.529,-6.07,-15.07
2015-06-06,92.0232,-0.435,1.0241,1.304,2.0449,1.6989,-1766.5186,6,-47.9,950348.6,11570961.8,0.843,1.161,2.238,2.4076,62.18,59.13,53.9,55.7,314.9074,-0.384,-0.299,1.03,0.529,-6.07,-15.07
2015-06-07,92.0232,-0.435,1.0241,1.304,2.0449,1.6989,-1766.5186,6,-47.9,950348.6,11570961.8,0.843,1.161,2.238,2.4076,62.18,59.13,53.9,55.7,314.9074,-0.384,-0.299,1.03,0.529,-6.07,-15.07
2015-06-08,93.007,-0.415,1.0495,1.3435,2.0717,1.7016,-1737.6215,6.2,-44.6,948548.6,11570961.8,0.878,1.206,2.258,2.3824,61.47,58.14,53.9,55.7,317.4071,-0.376,-0.278,1.039,0.513,-6.13,-14.97
2015-06-09,93.3119,-0.405,1.1084,1.404,2.1042,1.7215,-1728.6367,5.9,-42.7,949148.6,11570961.8,0.949,1.277,2.286,2.4384,64.23,60.14,53.9,55.7,318.1563,-0.369,-0.248,1.035,0.55,-6.47,-15.16
2015-06-10,93.5918,-0.46,1.1471,1.4485,2.0577,1.7588,-1723.0254,4,-41.2,949148.6,11570961.8,0.98,1.311,2.244,2.4838,64.59,61.43,53.9,55.7,314.1355,-0.353,-0.224,1.046,0.602,-6.65,-15.25
2015-06-11,93.0604,-0.47,1.0544,1.349,1.9394,1.6641,-1738.5667,5.1,-37.7,951848.6,11570961.8,0.883,1.211,2.14,2.3772,63.78,60.77,53.9,55.7,307.1772,-0.426,-0.29,0.955,0.525,-6.53,-15.24
2015-06-12,93.274,-0.45,1.0203,1.3455,1.9175,1.6662,-1716.7375,4.7,-33,955748.6,11558773.6,0.833,1.211,2.21,2.3918,62.69,59.96,53.9,55.7,330.7643,-0.487,-0.289,1.052,0.53,-6.37,-15.15
2015-06-13,93.274,-0.45,1.0203,1.3455,1.9175,1.6662,-1716.7375,4.7,-33,955748.6,11558773.6,0.833,1.211,2.21,2.3918,62.69,59.96,53.9,55.7,330.7643,-0.487,-0.289,1.052,0.53,-6.37,-15.15
2015-06-14,93.274,-0.45,1.0203,1.3455,1.9175,1.6662,-1716.7375,4.7,-33,955748.6,11558773.6,0.833,1.211,2.21,2.3918,62.69,59.96,53.9,55.7,330.7643,-0.487,-0.289,1.052,0.53,-6.37,-15.15
2015-06-15,93.4048,-0.48,1.0105,1.398,1.9021,1.6544,-1712.8301,3.3,-30.4,957748.6,11558773.6,0.823,1.274,2.351,2.3559,62.27,59.52,53.9,55.7,353.1028,-0.492,-0.233,1.223,0.483,-6.44,-15.12
2015-06-16,93.0719,-0.515,0.9939,1.3805,1.8843,1.6238,-1722.5985,-0.6,-32.9,958548.6,11558773.6,0.796,1.251,2.328,2.3093,62.1,59.97,53.9,55.7,366.6112,-0.503,-0.243,1.247,0.406,-6.46,-15.1
2015-06-17,93.2607,-0.48,1.0047,1.374,1.909,1.6673,-1736.7937,-1.2,-32.9,958548.6,11558773.6,0.807,1.236,2.311,2.3165,61.51,59.92,53.9,55.7,364.6262,-0.479,-0.258,1.231,0.392,-6.42,-15.11
2015-06-18,94.1616,-0.41,1.0072,1.354,1.9179,1.7014,-1710.1748,-1.9,-35.8,959398.6,11558773.6,0.806,1.206,2.29,2.3345,62.92,60.45,53.9,55.7,359.0829,-0.481,-0.299,1.2,0.423,-6.38,-15.14
2015-06-19,93.978,-0.41,0.9567,1.31,1.8949,1.6408,-1704.3667,-2.8,-36,961198.6,11560651.2,0.75,1.158,2.278,2.2577,60.78,59.61,53.9,55.7,356.8396,-0.521,-0.319,1.233,0.37,-6.32,-15.07
2015-06-20,93.978,-0.41,0.9567,1.31,1.8949,1.6408,-1704.3667,-2.8,-36,961198.6,11560651.2,0.75,1.158,2.278,2.2577,60.78,59.61,53.9,55.7,356.8396,-0.521,-0.319,1.233,0.37,-6.32,-15.07
2015-06-21,93.978,-0.41,0.9567,1.31,1.8949,1.6408,-1704.3667,-2.8,-36,961198.6,11560651.2,0.75,1.158,2.278,2.2577,60.78,59.61,53.9,55.7,356.8396,-0.521,-0.319,1.233,0.37,-6.32,-15.07
2015-06-22,94.0676,-0.41,1.0743,1.3905,1.8471,1.715,-1701.6696,-6.6,-38,961198.6,11560651.2,0.883,1.248,2.152,2.3725,61.19,59.68,53.9,55.7,303.4321,-0.448,-0.266,1.041,0.443,-6.26,-15.13
2015-06-23,92.4932,-0.405,1.063,1.3815,1.8802,1.7307,-1748.2566,13.5,-36.8,967598.6,11560651.2,0.871,1.236,2.133,2.4087,62.39,60.78,53.9,55.7,291.3393,-0.469,-0.275,0.974,0.467,-6.33,-15.15
2015-06-24,92.5912,-0.38,1.0425,1.3785,1.8345,1.687,-1752.5523,10.4,-35.9,971498.6,11560651.2,0.843,1.222,2.122,2.3672,62.08,60.12,53.9,55.7,298.9361,-0.487,-0.293,0.984,0.439,-6.3,-15.09
2015-06-25,92.7636,-0.385,1.0648,1.403,1.8331,1.7208,-1747.4032,9.5,-32.7,977698.6,11560651.2,0.861,1.233,2.086,2.4088,62,59.55,53.9,55.7,296.8774,-0.491,-0.276,0.941,0.477,-6.34,-15
2015-06-26,92.4393,-0.41,1.1143,1.46,1.8562,1.7609,-1659.1463,7.4,-30.6,978598.6,11560651.2,0.921,1.296,2.147,2.4726,61.35,59.63,53.9,55.7,293.1247,-0.441,-0.235,0.971,0.535,-6.24,-14.94
2015-06-27,92.4393,-0.41,1.1143,1.46,1.8562,1.7609,-1659.1463,7.4,-30.6,978598.6,11560651.2,0.921,1.296,2.147,2.4726,61.35,59.63,53.9,55.7,293.1247,-0.441,-0.235,0.971,0.535,-6.24,-14.94
2015-06-28,92.4393,-0.41,1.1143,1.46,1.8562,1.7609,-1659.1463,7.4,-30.6,978598.6,11560651.2,0.921,1.296,2.147,2.4726,61.35,59.63,53.9,55.7,293.1247,-0.441,-0.235,0.971,0.535,-6.24,-14.94
2015-06-29,92.8186,-0.445,1.0105,1.396,1.9412,1.6913,-1647.4644,1.9,-29.1,980098.6,11560651.2,0.794,1.236,2.387,2.3242,60.51,58.33,53.9,55.7,403.3593,-0.521,-0.259,1.276,0.441,-6.15,-14.79
2015-06-30,92.3203,-0.45,0.9925,1.362,1.8996,1.7103,-1662.7016,-5,-28.8,978898.6,11560651.2,0.763,1.193,2.331,2.3531,61.36,59.47,53.9,55.7,408.2841,-0.585,-0.299,1.202,0.461,-6.3,-14.8
2015-07-01,91.6812,-0.44,1.0543,1.4325,1.9111,1.7337,-1666.3311,-4.9,-24.1,978398.8,11560651.2,0.812,1.242,2.29,2.4219,60.88,56.96,53.9,55.7,393.941,-0.517,-0.231,1.143,0.508,-6.07,-14.62
2015-07-02,91.8454,-0.4,1.0966,1.4915,1.9172,1.7553,-1661.252,-4.4,-25.1,978398.8,11560651.2,0.844,1.303,2.32,2.3823,60.78,56.93,53.9,55.7,389.8089,-0.484,-0.172,1.19,0.463,-6.12,-14.6
2015-07-03,91.9929,-0.395,1.0454,1.428,1.884,1.7553,-1703.9609,-10.6,-24.5,978398.8,11560617.3,0.789,1.24,2.245,2.3823,59.53,56.93,53.9,55.7,386.7354,-0.535,-0.229,1.116,0.463,-6.12,-14.6
2015-07-04,91.9929,-0.395,1.0454,1.428,1.884,1.7553,-1703.9609,-10.6,-24.5,978398.8,11560617.3,0.789,1.24,2.245,2.3823,59.53,56.93,53.9,55.7,386.7354,-0.535,-0.229,1.116,0.463,-6.12,-14.6
2015-07-05,91.9929,-0.395,1.0454,1.428,1.884,1.7553,-1703.9609,-10.6,-24.5,978398.8,11560617.3,0.789,1.24,2.245,2.3823,59.53,56.93,53.9,55.7,386.7354,-0.535,-0.229,1.116,0.463,-6.12,-14.6
2015-07-06,91.6685,-0.44,1.0146,1.4065,1.9507,1.6958,-1713.6993,-6.5,-23.6,977399,11560617.3,0.763,1.242,2.384,2.285,55.62,52.53,53.9,55.7,468.0951,-0.556,-0.206,1.231,0.388,-5.58,-14.14
2015-07-07,90.5494,-0.52,0.9066,1.293,1.8872,1.673,-1747.4088,-6.7,-21.5,975199,11560617.3,0.642,1.127,2.267,2.2582,56.46,52.33,53.9,55.7,488.0559,-0.615,-0.251,1.201,0.37,-5.51,-14.2
2015-07-08,91.4584,-0.42,0.9353,1.297,1.8716,1.6508,-1722.3505,-6.4,-20.7,974799,11560617.3,0.67,1.124,2.216,2.1922,56.29,51.65,53.9,55.7,486.6973,-0.56,-0.251,1.154,0.349,-5.47,-14.14
2015-07-09,91.0679,-0.425,0.9766,1.326,1.8507,1.736,-1733.8367,-6.1,-22.9,975499,11560617.3,0.718,1.154,2.173,2.3211,57.65,52.78,53.9,55.7,461.6829,-0.518,-0.22,1.112,0.457,-5.66,-14.23
2015-07-10,92.3825,-0.42,1.1085,1.433,1.8678,1.7602,-1681.6417,-3.9,-21.8,975499.1,11555468.8,0.896,1.281,2.133,2.3972,58.05,52.74,53.9,55.7,349.9269,-0.348,-0.116,1.029,0.515,-5.71,-14.29
2015-07-11,92.3825,-0.42,1.1085,1.433,1.8678,1.7602,-1681.6417,-3.9,-21.8,975499.1,11555468.8,0.896,1.281,2.133,2.3972,58.05,52.74,53.9,55.7,349.9269,-0.348,-0.116,1.029,0.515,-5.71,-14.29
2015-07-12,92.3825,-0.42,1.1085,1.433,1.8678,1.7602,-1681.6417,-3.9,-21.8,975499.1,11555468.8,0.896,1.281,2.133,2.3972,58.05,52.74,53.9,55.7,349.9269,-0.348,-0.116,1.029,0.515,-5.71,-14.29
2015-07-13,91.214,-0.415,1.0806,1.4135,1.8831,1.7766,-1717.0072,-2.7,-17.1,976499.1,11555468.8,0.854,1.254,2.11,2.4538,57.25,52.2,53.9,55.7,321.3473,-0.4,-0.172,0.984,0.571,-5.74,-14.31
2015-07-14,91.1215,-0.41,1.0652,1.379,1.8636,1.764,-1719.7662,-1.7,-22.9,978999.1,11555468.8,0.835,1.217,2.063,2.401,57.73,53.04,53.9,55.7,330.718,-0.4,-0.169,0.976,0.533,-5.77,-14.44
2015-07-15,90.5987,-0.415,1.061,1.3065,1.8287,1.7271,-1747.8839,-1.1,-21.5,981699.1,11555468.8,0.827,1.136,2,2.3521,56.26,51.41,53.9,55.7,326.472,-0.459,-0.244,0.928,0.497,-5.68,-14.33
2015-07-16,90.0098,-0.41,1.0537,1.2975,1.8384,1.6951,-1765.692,-0.3,-20.8,985499.1,11555468.8,0.832,1.136,1.986,2.3503,56.45,50.91,53.9,55.7,307.0219,-0.475,-0.236,0.924,0.495,-5.6,-14.27
2015-07-17,89.6278,-0.42,1.0098,1.239,1.798,1.6814,-1765.5584,0.7,-18,991999.1,11509943.8,0.787,1.073,1.916,2.3469,56.34,50.89,53.9,55.7,298.532,-0.515,-0.256,0.874,0.507,-5.63,-14.26
2015-07-18,89.6278,-0.42,1.0098,1.239,1.798,1.6814,-1765.5584,0.7,-18,991999.1,11509943.8,0.787,1.073,1.916,2.3469,56.34,50.89,53.9,55.7,298.532,-0.515,-0.256,0.874,0.507,-5.63,-14.26
2015-07-19,89.6278,-0.42,1.0098,1.239,1.798,1.6814,-1765.5584,0.7,-18,991999.1,11509943.8,0.787,1.073,1.916,2.3469,56.34,50.89,53.9,55.7,298.532,-0.515,-0.256,0.874,0.507,-5.63,-14.26
2015-07-20,89.7173,-0.45,0.9816,1.2045,1.7847,1.6662,-1762.7875,5.5,-14.8,994399.1,11509943.8,0.761,1.037,1.904,2.3723,55.66,50.15,53.9,55.7,299.2093,-0.519,-0.268,0.851,0.533,-5.54,-14.24
2015-07-21,90.7007,-0.405,1.0027,1.2505,1.8343,1.6475,-1732.8118,9.2,-13.2,1001899.1,11509943.8,0.78,1.082,1.963,2.3253,56.11,50.36,53.9,55.7,308.8091,-0.478,-0.226,0.932,0.489,-5.63,-14.3
2015-07-22,90.2276,-0.405,0.976,1.223,1.8161,1.6172,-1754.0679,8.7,-12.3,1001899.1,11509943.8,0.746,1.048,1.936,2.3235,55.37,48.87,53.9,55.7,317.3526,-0.497,-0.248,0.913,0.503,-5.49,-14.24
2015-07-23,90.9708,-0.45,0.9706,1.1995,1.7748,1.5735,-1731.3972,8.6,-7,1002999.1,11509943.8,0.741,1.027,1.896,2.2677,54.58,48.25,53.9,55.7,303.4974,-0.499,-0.242,0.899,0.493,-5.32,-14.17
2015-07-24,90.8948,-0.45,0.9173,1.138,1.7499,1.5843,-1726.8684,-5.6,-14.4,1002999.1,11507556.2,0.69,0.966,1.865,2.2624,53.81,47.99,53.9,55.7,307.75,-0.525,-0.281,0.882,0.501,-5.21,-14.19
2015-07-25,90.8948,-0.45,0.9173,1.138,1.7499,1.5843,-1726.8684,-5.6,-14.4,1002999.1,11507556.2,0.69,0.966,1.865,2.2624,53.81,47.99,53.9,55.7,307.75,-0.525,-0.281,0.882,0.501,-5.21,-14.19
2015-07-26,90.8948,-0.45,0.9173,1.138,1.7499,1.5843,-1726.8684,-5.6,-14.4,1002999.1,11507556.2,0.69,0.966,1.865,2.2624,53.81,47.99,53.9,55.7,307.75,-0.525,-0.281,0.882,0.501,-5.21,-14.19
2015-07-27,91.9607,-0.445,0.9165,1.1465,1.7608,1.568,-1694.5464,-3.7,-10.5,1002999.1,11507556.2,0.69,0.973,1.892,2.2175,52.17,47.39,53.9,55.7,313.7129,-0.484,-0.264,0.934,0.486,-5.13,-14.14
2015-07-28,91.4214,-0.405,0.9244,1.159,1.7576,1.5819,-1710.7074,-3.4,-15.8,1004199.1,11507556.2,0.689,0.975,1.873,2.2499,52.26,47.98,53.9,55.7,316.3394,-0.487,-0.28,0.893,0.506,-5.19,-14.16
2015-07-29,91.3124,-0.4,0.9604,1.2035,1.7861,1.5821,-1698.9671,-3.8,-14.9,1006899.1,11507556.2,0.716,1.008,1.9,2.2859,52.7,48.79,53.9,55.7,321.1071,-0.478,-0.27,0.889,0.518,-5.3,-14.24
2015-07-30,90.3015,-0.405,0.8906,1.132,1.7205,1.5314,-1729.774,3.2,-16.3,1006899.1,11507556.2,0.649,0.939,1.818,2.2589,52.39,48.52,53.9,55.7,319.9455,-0.558,-0.371,0.8,0.495,-5.18,-14.21
2015-07-31,90.8874,-0.435,0.8784,1.1235,1.6763,1.5195,-1699.2873,7.1,-15.4,1009799.1,11505725.9,0.643,0.934,1.77,2.1801,50.57,47.12,53.9,55.7,315.4539,-0.57,-0.368,0.734,0.436,-5.02,-14.05
2015-08-01,90.8874,-0.435,0.8784,1.1235,1.6763,1.5195,-1699.2873,7.1,-15.4,1009799.1,11505725.9,0.643,0.934,1.77,2.1801,50.57,47.12,53.9,55.7,315.4539,-0.57,-0.368,0.734,0.436,-5.02,-14.05
2015-08-02,90.8874,-0.435,0.8784,1.1235,1.6763,1.5195,-1699.2873,7.1,-15.4,1009799.1,11505725.9,0.643,0.934,1.77,2.1801,50.57,47.12,53.9,55.7,315.4539,-0.57,-0.368,0.734,0.436,-5.02,-14.05
2015-08-03,90.6873,-0.435,0.871,1.1295,1.6824,1.4834,-1705.3751,5.6,-14,1009799.1,11505725.9,0.628,0.937,1.769,2.148,48.93,45.17,53.9,55.7,316.8441,-0.528,-0.302,0.786,0.447,-4.82,-13.88
2015-08-04,90.7024,-0.43,0.8896,1.156,1.7102,1.4892,-1704.8678,6.1,-14,1014299.1,11505725.9,0.638,0.958,1.771,2.2213,49.4,45.74,53.9,55.7,314.1957,-0.503,-0.266,0.793,0.518,-4.94,-13.92
2015-08-05,89.9646,-0.405,1.0011,1.2615,1.8384,1.5436,-1728.2925,18,-8.2,1018199.1,11505725.9,0.753,1.062,1.914,2.2699,48.9,45.15,53.9,55.7,311.7169,-0.41,-0.198,0.905,0.57,-4.87,-13.84
2015-08-06,90.3933,-0.44,0.9515,1.2055,1.816,1.5208,-1715.1022,21.5,-7.6,1023499.1,11505725.9,0.708,1.008,1.868,2.2214,49.06,44.66,53.9,55.7,313.0089,-0.428,-0.229,0.886,0.546,-4.85,-13.84
2015-08-07,90.7394,-0.415,0.9235,1.17,1.7759,1.4454,-1704.4025,15,-8.2,1031099.6,11479195.6,0.661,0.964,1.83,2.1623,48.05,43.87,53.9,55.7,314.4152,-0.473,-0.257,0.86,0.502,-4.76,-13.81
2015-08-08,90.7394,-0.415,0.9235,1.17,1.7759,1.4454,-1704.4025,15,-8.2,1031099.6,11479195.6,0.661,0.964,1.83,2.1623,48.05,43.87,53.9,55.7,314.4152,-0.473,-0.257,0.86,0.502,-4.76,-13.81
2015-08-09,90.7394,-0.415,0.9235,1.17,1.7759,1.4454,-1704.4025,15,-8.2,1031099.6,11479195.6,0.661,0.964,1.83,2.1623,48.05,43.87,53.9,55.7,314.4152,-0.473,-0.257,0.86,0.502,-4.76,-13.81
2015-08-10,91.2177,-0.41,0.9672,1.209,1.7748,1.5059,-1689.69,15.9,-5.9,1031099.7,11479195.6,0.697,1,1.826,2.2269,49.52,44.96,53.9,55.7,297.0703,-0.434,-0.224,0.871,0.529,-4.98,-13.91
2015-08-11,91.1665,-0.445,0.9084,1.1365,1.7341,1.4679,-1691.212,11.9,-5.4,1032099.7,11479195.6,0.631,0.928,1.784,2.1409,48.65,43.08,53.9,55.7,282.6841,-0.439,-0.251,0.871,0.486,-4.84,-13.84
